唯一Id	类型	Pos	Rot	区域	时间类型	自定义参数1	自定义参数2	自定义参数3
Id	Type	Pos	Rot	Area	TimeType	CustomParam1	CustomParam2	CustomParam3
582	1	{-16813.2,13177.2,7396.6}	{0.0,6.9,0.0}	3	0	826	0	0	
583	1	{-39688.0,-699.5,7614.0}	{0.0,-1.9,0.0}	3	0	827	0	0	
584	1	{-35264.3,28895.6,5855.5}	{0.0,-22.3,0.0}	3	0	828	0	0	
585	7	{-2650.8,806.2,4471.0}	{0.0,90.6,0.0}	3	0	819	7	131	
586	17	{-30222.0,-27674.6,9896.6}	{0.0,0.0,0.0}	1	0	501	101	30101	
587	17	{-40804.8,-44206.0,8558.8}	{0.0,0.0,0.0}	1	0	502	102	30102	
588	17	{-16234.2,-43507.9,10050.3}	{0.0,0.0,0.0}	1	0	503	103	30103	
589	17	{-15862.0,-21642.8,11326.4}	{0.0,0.0,0.0}	1	0	504	104	30104	
590	17	{-6587.0,-46009.3,10260.6}	{0.0,0.0,0.0}	1	0	505	105	30105	
591	17	{-1295.5,-32203.2,10395.6}	{0.0,0.0,0.0}	1	0	526	106	30106	
592	5	{-54237.1,-45501.5,7224.2}	{0.0,0.0,0.0}	1	1	527	11	31101	
593	5	{-32718.0,-38599.1,8211.3}	{0.0,0.0,0.0}	1	1	528	12	31102	
594	5	{-10880.1,-15083.2,11225.7}	{0.0,-19.7,0.0}	1	1	529	13	31103	
595	5	{-22824.0,-63134.5,6972.6}	{0.0,0.0,0.0}	1	1	530	14	31104	
596	5	{-35498.0,-33023.6,8827.2}	{0.0,0.0,0.0}	1	2	531	15	32101	
597	5	{-19111.4,-23526.6,10108.9}	{0.0,0.0,0.0}	1	2	532	16	32102	
598	5	{-16050.7,-48171.5,10075.6}	{0.0,0.0,0.0}	1	2	533	17	32103	
599	5	{-29069.6,-48535.4,9124.4}	{0.0,0.0,0.0}	1	2	534	18	32104	
600	17	{14287.5,-31587.2,8516.1}	{0.0,0.0,0.0}	2	0	535	201	30201	
601	17	{32087.9,-35875.9,8375.5}	{0.0,0.0,0.0}	2	0	536	202	30202	
602	17	{45714.9,-29843.7,7462.1}	{0.0,0.0,0.0}	2	0	537	203	30203	
603	17	{7911.9,-4604.6,7048.4}	{0.0,0.0,0.0}	2	0	538	204	30204	
604	17	{10104.4,-15051.4,7259.2}	{0.0,0.0,0.0}	2	0	539	205	30205	
605	17	{45031.3,-38083.5,10899.2}	{0.0,0.0,0.0}	2	0	540	206	30206	
606	5	{16364.5,-21398.6,7590.3}	{0.0,0.0,0.0}	2	1	541	21	31201	
607	5	{27648.5,-17685.3,7927.7}	{0.0,0.0,0.0}	2	1	542	22	31202	
608	5	{42481.0,-11794.9,7394.5}	{0.0,0.0,0.0}	2	1	543	23	31204	
609	5	{46411.0,-34532.0,10848.2}	{0.0,0.0,0.0}	2	1	579	24	31203	
610	5	{22963.2,-29953.8,7455.7}	{0.0,0.0,0.0}	2	2	580	25	32201	
611	5	{39425.6,-34386.6,7835.0}	{0.0,16.2,0.0}	2	2	581	26	32202	
612	5	{42718.8,-15008.2,7867.4}	{0.0,0.0,0.0}	2	2	582	27	32203	
613	5	{20029.0,1824.1,7239.8}	{0.0,0.0,0.0}	2	2	583	28	32204	
614	17	{225.2,11574.0,7117.6}	{0.0,0.0,0.0}	3	0	584	301	30301	
615	17	{-5496.4,4744.8,6989.0}	{0.0,0.0,0.0}	3	0	585	302	30302	
616	17	{-18778.8,-3340.7,9296.7}	{0.0,0.0,0.0}	3	0	586	303	30303	
617	17	{-20150.4,12881.5,9296.7}	{0.0,0.0,0.0}	3	0	587	304	30304	
618	17	{-18551.0,30211.9,9868.8}	{0.0,0.0,0.0}	3	0	588	305	30305	
619	17	{-39090.6,-17849.8,8793.3}	{0.0,0.0,0.0}	3	0	589	306	30306	
620	5	{1257.7,4072.2,6497.4}	{0.0,0.0,0.0}	3	1	590	31	31301	
621	5	{903.2,25480.6,8910.8}	{0.0,0.0,0.0}	3	1	591	32	31302	
622	5	{-25078.7,16209.1,8432.4}	{0.0,0.0,0.0}	3	1	592	33	31303	
623	5	{-14920.8,25312.7,9547.9}	{0.0,0.0,0.0}	3	1	593	34	31304	
624	5	{-38582.1,-512.4,8206.6}	{0.0,0.0,0.0}	3	2	594	35	32301	
625	5	{-29021.3,12965.0,7805.5}	{0.0,0.0,0.0}	3	2	595	36	32302	
626	5	{-7309.3,17806.1,8072.7}	{0.0,0.0,0.0}	3	2	596	37	32303	
627	5	{4463.1,31533.7,6657.4}	{0.0,8.0,0.0}	3	2	597	38	32304	
628	2	{-55341.8,-29958.8,5079.9}	{0.0,0.0,0.0}	1	1	1	0	0	
629	2	{-40924.1,-27648.7,7992.6}	{0.0,0.0,0.0}	1	1	2	0	0	
630	2	{-55613.1,-42441.0,5371.9}	{0.0,-100.8,0.0}	1	1	3	0	0	
631	2	{-37598.5,-51596.7,7077.6}	{0.0,0.0,0.0}	1	1	4	0	0	
632	2	{-21377.2,-42214.8,7508.5}	{0.0,-30.0,0.0}	1	1	5	0	0	
633	2	{-18457.4,-28074.8,8875.2}	{0.0,-60.0,0.0}	1	1	6	0	0	
634	2	{-5723.7,-36546.6,7909.8}	{0.0,0.0,0.0}	1	1	7	0	0	
635	2	{-53327.4,-46150.1,5378.9}	{0.0,-120.0,0.0}	1	2	8	0	0	
636	2	{-36994.8,-37212.2,6042.7}	{0.0,31.4,0.0}	1	2	9	0	0	
637	2	{-49626.8,-32590.0,5499.7}	{0.0,0.0,0.0}	1	2	10	0	0	
638	2	{-18150.7,-55585.7,7175.4}	{0.0,129.4,0.0}	1	2	11	0	0	
639	2	{-10777.2,-16375.0,9559.1}	{0.0,86.7,0.0}	1	2	12	0	0	
640	2	{-25424.2,-43703.2,6932.7}	{0.0,92.8,0.0}	1	2	13	0	0	
641	2	{-10899.0,-28971.2,8187.5}	{0.0,0.0,0.0}	1	2	14	0	0	
642	2	{-24702.1,-28906.1,8678.7}	{0.0,0.0,0.0}	1	1	15	0	0	
643	2	{-16098.0,-46944.2,7205.3}	{0.0,31.4,0.0}	1	2	16	0	0	
644	2	{7188.4,-26453.0,7508.1}	{0.0,0.0,0.0}	2	1	17	0	0	
645	2	{12590.4,-13678.9,5179.0}	{0.0,0.0,0.0}	2	1	18	0	0	
646	2	{26527.9,-3961.5,4782.4}	{0.0,0.0,0.0}	2	1	19	0	0	
647	2	{40965.7,-7501.8,6000.7}	{0.0,0.0,0.0}	2	1	20	0	0	
648	2	{41940.3,-20756.2,6026.8}	{0.0,0.0,0.0}	2	1	21	0	0	
649	2	{41683.5,-38222.0,8968.0}	{0.0,0.0,0.0}	2	1	22	0	0	
650	2	{28201.6,-37308.1,7466.3}	{0.0,-82.2,0.0}	2	1	23	0	0	
651	2	{17948.5,-27562.8,5714.4}	{0.0,0.0,0.0}	2	2	24	0	0	
652	2	{34778.1,-38241.7,8450.2}	{0.0,0.0,0.0}	2	2	25	0	0	
653	2	{45147.7,-26734.6,6416.7}	{0.0,0.0,0.0}	2	2	26	0	0	
654	2	{40651.1,-12273.4,6408.0}	{0.0,0.0,0.0}	2	2	27	0	0	
655	2	{15721.0,603.9,6970.1}	{0.0,0.0,0.0}	2	2	28	0	0	
656	2	{4408.9,-1556.9,4569.4}	{0.0,0.0,0.0}	2	2	29	0	0	
657	2	{42717.1,-14636.0,7026.8}	{0.0,0.0,0.0}	2	2	30	0	0	
658	2	{611.5,15680.8,6252.3}	{0.0,0.0,0.0}	3	1	31	0	0	
659	2	{-26103.9,-3473.2,8335.9}	{0.0,0.0,0.0}	3	1	32	0	0	
660	2	{-14411.4,10229.1,7903.5}	{0.0,0.0,0.0}	3	1	33	0	0	
661	2	{-29040.0,12724.5,7506.6}	{0.0,0.0,0.0}	3	1	34	0	0	
662	2	{-23676.4,32141.8,7141.1}	{0.0,0.0,0.0}	3	1	35	0	0	
663	2	{-34346.8,26174.2,6021.7}	{0.0,0.0,0.0}	3	1	36	0	0	
664	2	{-21156.4,15045.1,7208.7}	{0.0,0.0,0.0}	3	1	37	0	0	
665	2	{663.1,7510.2,6117.6}	{0.0,0.0,0.0}	3	2	38	0	0	
666	2	{557.9,25819.4,7484.2}	{0.0,0.0,0.0}	3	2	39	0	0	
667	2	{-20487.6,18378.9,7472.4}	{0.0,0.0,0.0}	3	2	40	0	0	
668	2	{-30269.3,30087.8,6508.4}	{0.0,0.0,0.0}	3	2	41	0	0	
669	2	{-38554.3,-4927.3,7714.0}	{0.0,26.4,0.0}	3	2	42	0	0	
670	2	{-40330.8,-12300.1,7937.2}	{0.0,83.7,0.0}	3	2	43	0	0	
671	2	{-30878.0,-3279.0,8763.0}	{0.0,-55.6,0.0}	3	2	44	0	0	
672	8	{-45294.0,33987.8,5787.9}	{0.0,-30.2,0.0}	3	0	45	0	0	
