//描述	GDPL(有根据时间判断和谐的内容，就填写资源对应的GDPL，没有就不填)	原资源路径	其他资源路径
Des	GDPL	Original_Path	18ban_path
少女拼图芙提雅装甲C大图CG2_A		5100336	5100340
少女拼图芙提雅装甲C入口CG1_A		5100337	5100341
少女拼图芙提雅装甲C入口CG2_A		5100338	5100342
卡池标签胧嫣原装甲皮肤2_A		1603198	1603199
3.6芙提雅_A*400		130530004	130530007
3.6芙提雅_A*800		130530005	130530008
3.6芙提雅_A*立绘大图		130530001	130530008
3.6芙提雅龙袍皮*400_A		130530011	130530015
3.6芙提雅龙袍皮*800_A		130530012	130530016
3.6芙提雅龙袍皮*立绘大图_A		130530014	130530017
3.6胧嫣_A*400		130540004	130540007
3.6胧嫣_A*800		130540005	130540008
3.6胧嫣_A*立绘大图		130540001	130540008
3.6胧嫣礼服皮*400_A		130540011	130540015
3.6胧嫣礼服皮*800_A		130540012	130540016
3.6胧嫣礼服皮*144_A		130540013	130540017
3.6胧嫣礼服皮*立绘大图_A		130540014	130540018
3.6晴仙侠皮*400_A		130490020	130490024
3.6晴仙侠皮*800_A		130490021	130490025
3.6晴仙侠皮*144_A		130490022	130490026
3.6晴仙侠皮*立绘大图_A		130490023	130490027
芬妮澄意BP睡衣皮*400_A		130470029	130470033
芬妮澄意BP睡衣皮*800_A		130470030	130470034
芬妮澄意BP睡衣皮*立绘大图_A		130470032	130470035
3.6芙提雅龙袍皮道具*130_A		110200402	110200412
3.6芙提雅龙袍皮道具*200_A		110200403	110200413
3.6晴仙侠皮道具*130_A		110200404	110200414
3.6晴仙侠皮道具*200_A		110200405	110200415
3.6芬妮辉耀BP皮道具*130_A		110200406	110200416
3.6芬妮辉耀BP皮道具*200_A		110200407	110200417
3.6胧嫣礼服皮道具*130_A		110200410	110200418
3.6胧嫣礼服皮道具*200_A		110200411	110200419
3.6芙提雅龙袍皮枪皮捆绑包时装_A		1601275	1601283
3.6芙提雅龙袍皮枪皮捆绑包页签_A		1601276	1601284
3.6芙提雅龙袍皮部件捆绑包时装_A		1601277	1601285
3.6晴仙侠皮枪皮捆绑包时装_A		1601279	1601286
3.6晴仙侠皮枪皮捆绑包页签_A		1601280	1601287
3.6胧嫣礼服皮枪皮捆绑包时装_A		1601281	1601288
3.6胧嫣礼服皮枪皮捆绑包页签_A		1601282	1601289
图鉴BGM封面25_A		3700043	3700044
pic_riki01_PlotCG_0204_a		3501400	3501402
pic_riki01_PlotCG_0206_a		3501401	3501403
3.6晴仙侠橱窗图_A		1603202	1603203
复刻2.6主线背景_A		1603204	1603205
PlotCG_0200_1_a		1501373	1501383
PlotCG_0201_2_a		1501374	1501384
PlotCG_0203_4_a		1501376	1501385
PlotCG_0207_2_a		1501378	1501386
PlotCG_0208_2_a		1501379	1501387
PlotCG_0209_2_a		1501380	1501388
PlotCG_153_2_a		1501382	1501389
pic_loading_dlc36_01_a		1501390	1501396
pic_loading_dlc36_02_a		1501391	1501397
pic_loading_dlc36_03_a		1501392	1501398
pic_loading_dlc36_04_a		1501393	1501399
pic_loading_dlc36_05_a		1501394	1501400
PlotCG_0206_a		1501395	1501401
3.6芙提雅龙袍橱窗图_A		1603206	1603207
3.6芙提雅龙袍拍脸图_A		1603208	1603209
3.6胧嫣礼服橱窗图_A		1603210	1603211
3.6胧嫣礼服拍脸图_A		1603212	1603213
3.6版本打脸图_A		1603227	1603228
			
##DLC36-3.5.1			
pic_riki01_PlotCG_0155_a		3501276	3501437
猫汐尔BP皮肤切图		1602344	1603262
伊切尔BP皮肤切图		1602420	1603263
3.5米娅旗袍皮枪皮捆绑包页签_A		1601255	1601291
克罗瑞娜3.1版本皎月幽祈枪皮捆绑包页签_A		142100043	142100048
3.4猫汐尔修女皮枪皮捆绑包页签_A		1601235	1601292
瑟瑞丝瞬刻*瞬刻时装页签_A		142300026	142300028
芙提雅2.3版本专武*2.3版本时装页签_A		142200015	1601290
茉莉安幽潮*800_A		130340004	130340035
茉莉安幽潮*400_A		130340005	130340036
茉莉安幽潮*立绘大图_A		130340001	130340035
里芙狂猎BP皮肤切图_A		1602276	1603264
苔丝BP皮肤切图_A		1602324	1603265
肴BP皮肤切图_A		1602227	1603266
安卡希雅战损皮道具*130_A		110200090	110200440
安卡希雅战损皮道具*200_A		110200091	110200441
安卡希雅泳装皮道具*130_A		110200344	110200442
安卡希雅泳装皮道具*200_A		110200345	110200443
辉夜旗袍皮道具*130_A		110200050	110200444
辉夜旗袍皮道具*200_A		110200051	110200445
里芙狂猎旗袍皮道具*130_A		110200038	110200446
里芙狂猎旗袍皮道具*200_A		110200039	110200447
里芙BP街头辣妹皮道具*130_A		110200054	110200448
里芙BP街头辣妹皮道具*200_A		110200055	110200449
芙提雅消防员重置皮道具*130_A		110200284	110200450
芙提雅消防员重置皮道具*200_A		110200285	110200451
缄默兔子皮道具*130_A		110200014	110200452
缄默兔子皮道具*200_A		110200015	110200453
芙提雅礼炮皮道具*130_A		110200044	110200454
芙提雅礼炮皮道具*200_A		110200045	110200455
芙提雅睡衣皮道具*130_A		110200112	110200456
芙提雅睡衣皮道具*200_A		110200113	110200457
芙提雅甜品BP皮道具*130_A		110200192	110200458
芙提雅甜品BP皮道具*200_A		110200193	110200459
茉莉安BP皮道具*130_A		110200022	110200460
茉莉安BP皮道具*200_A		110200023	110200461
茉莉安泳装皮道具*130_A		110200096	110200462
茉莉安泳装皮道具*200_A		110200097	110200463
藏锋礼服皮道具*130_A		110200016	110200464
藏锋礼服皮道具*200_A		110200017	110200465
藏锋BP皮道具*130_A		110200046	110200466
藏锋BP皮道具*200_A		110200047	110200467
咎冠BP皮道具*130_A		110200020	110200468
咎冠BP皮道具*200_A		110200021	110200469
咎冠糖果皮03皮道具*130_A		110200058	110200470
咎冠糖果皮03皮道具*200_A		110200059	110200471
咎冠糖果皮04皮道具*130_A		110200472	110200472
咎冠糖果皮04皮道具*200_A		110200473	110200473
辉耀舞狮皮道具*130_A		110200172	110200474
辉耀舞狮皮道具*200_A		110200173	110200475
辉耀战损皮道具*130_A		110200250	110200476
辉耀战损皮道具*200_A		110200251	110200477
冬至BP皮道具*130_A		110200040	110200478
冬至BP皮道具*200_A		110200041	110200479
恩雅泳装皮道具*130_A		110200024	110200480
恩雅泳装皮道具*200_A		110200025	110200481
恩雅战损皮道具*130_A		110200408	110200482
恩雅战损皮道具*200_A		110200409	110200483
猫汐尔战损皮道具*130_A		110200314	110200484
猫汐尔战损皮道具*200_A		110200315	110200485
猫汐尔溯影BP皮道具*130_A		110200068	110200486
猫汐尔溯影BP皮道具*200_A		110200069	110200487
瑟瑞丝蝴蝶皮道具*130_A		110200070	110200488
瑟瑞丝蝴蝶皮道具*200_A		110200071	110200489
瑟瑞丝JK皮道具*130_A		110200118	110200490
瑟瑞丝JK皮道具*200_A		110200119	110200491
辰星战损皮道具*130_A		110200114	110200492
辰星战损皮道具*200_A		110200115	110200493
辰星中婚皮道具*130_A		110200166	110200494
辰星中婚皮道具*200_A		110200167	110200495
凯茜娅礼服皮道具*130_A		110200042	110200496
凯茜娅礼服皮道具*200_A		110200043	110200497
凯茜娅OL04皮道具*130_A		110200072	110200498
凯茜娅OL04皮道具*200_A		110200073	110200499
凯茜娅OL05皮道具*130_A		110200078	110200500
凯茜娅OL05皮道具*200_A		110200079	110200501
凯茜娅朝翼泳装皮道具*130_A		110200098	110200502
凯茜娅朝翼泳装皮道具*200_A		110200099	110200503
凯茜娅朝翼BP皮道具*130_A		110200156	110200504
凯茜娅朝翼BP皮道具*200_A		110200157	110200505
豹豹BP皮道具*130_A		110200084	110200506
豹豹BP皮道具*200_A		110200085	110200507
豹豹睡衣皮道具*130_A		110200158	110200508
豹豹睡衣皮道具*200_A		110200159	110200509
苔丝兔女郎皮道具*130_A		110200034	110200510
苔丝兔女郎皮道具*200_A		110200035	110200511
苔丝BP皮道具*130_A		110200064	110200512
苔丝BP皮道具*200_A		110200065	110200513
妮塔悸响精灵皮*130_A		130410018	130410028
妮塔悸响精灵皮*200_A		130410019	130410029
星期三狂猎雪原旗袍*200_A		130050013	130050026
星期三狂猎雪原旗袍*130_A		130050014	130050027
雨燕一掷千金*200_A		130100007	130100026
雨燕一掷千金*130_A		130100008	130100027
茉莉安灿阳一刻*130_A		130340007	130340037
茉莉安灿阳一刻*200_A		130340008	130340038
茉莉安甜蜜困扰皮*130_A		130340025	130340039
茉莉安甜蜜困扰皮*200_A		130340026	130340040
3.6晴仙侠皮*130_A		130490018	130490029
3.6晴仙侠皮*200_A		130490019	130490030
小芬妮舞狮*130_A		130130031	130130038
小芬妮舞狮*200_A		130130032	130130039
3.2芬妮澄意泳装皮*130_A		130470018	130470037
3.2芬妮澄意泳装皮*200_A		130470019	130470038
冬至粼粼尾浪*200_A		130150007	130150033
冬至粼粼尾浪*130_A		130150008	130150034
冬至累充女仆皮*200_A		130150023	130150035
冬至累充女仆皮*130_A		130150024	130150036
恩雅情迷炎日*200_A		130160007	130160020
恩雅情迷炎日*130_A		130160008	130160021
羽蜕护士*130_A		130280007	130280033
羽蜕护士*200_A		130280008	130280034
羽蜕专属教练*130_A		130280019	130280035
羽蜕专属教练*200_A		130280020	130280036
猫汐尔木乃伊*130_A		130170013	130170026
猫汐尔木乃伊*200_A		130170014	130170027
猫汐尔溯影灼阳假期*130_A		130230007	130230024
猫汐尔溯影灼阳假期*200_A		130230008	130230025
瑟瑞丝瞬刻须臾蹁跹*130_A		130290007	130290038
瑟瑞丝瞬刻须臾蹁跹*200_A		130290008	130290039
瑟瑞丝纯白午后*130_A		130290028	130290040
瑟瑞丝纯白午后*200_A		130290029	130290041
3.2瑟瑞丝悠游泳装皮*130_A		130480009	130480030
3.2瑟瑞丝悠游泳装皮*200_A		130480010	130480031
辰星战损皮*130_A		130190007	130190014
辰星战损皮*200_A		130190008	130190015
辰星OL制服BP皮*130_A		130390027	130390038
辰星OL制服BP皮*200_A		130390028	130390039
凯西娅OL*130_A		130250019	130250050
凯西娅OL*200_A		130250020	130250051
凯西娅OL换装*130_A		130250025	130250052
凯西娅OL换装*200_A		130250026	130250053
凯茜娅秘密彩蛋*130_A		130330019	130330035
凯茜娅秘密彩蛋*200_A		130330020	130330036
凯茜娅3.0恒约*130_A		130440009	130440029
凯茜娅3.0恒约*200_A		130440010	130440030
苔丝兔女郎*130_A		130240007	130240026
苔丝兔女郎*200_A		130240008	130240027
3.2薇蒂雅天鹅座泳装皮*130_A		130430018	130430028
3.2薇蒂雅天鹅座泳装皮*200_A		130430019	130430029
3.2奈莉德泳装皮*130_A		130420018	130420038
3.2奈莉德泳装皮*200_A		130420019	130420039
3.6胧嫣礼服皮*130_A		130540009	130540020
3.6胧嫣礼服皮*200_A		130540010	130540021
安卡希雅战损皮*400_A		130020009	130020021
安卡希雅战损皮*800_A		130020010	130020022
安卡希雅泳装皮*400_A		130020015	130020023
安卡希雅泳装皮*800_A		130020016	130020024
辉夜旗袍*400_A		130030015	130030020
辉夜旗袍*800_A		130030016	130030021
里芙原皮战损*400_A		130040027	130040032
里芙原皮战损*800_A		130040028	130040033
星期三狂猎雪原旗袍立绘*800_A		130050015	130050028
星期三狂猎雪原旗袍立绘*400_A		130050016	130050029
星期三狂猎街头辣妹立绘*800_A		130050021	130050030
星期三狂猎街头辣妹立绘*400_A		130050022	130050031
芙提雅战损皮立绘*800_A		130070015	130070032
芙提雅战损皮立绘*400_A		130070016	130070033
芙提雅消防员重置*400_A		130070027	130070034
芙提雅消防员重置*800_A		130070028	130070035
缄默皮肤行疾脱兔立绘*400_A		130080009	130080020
缄默皮肤行疾脱兔立绘*800_A		130080012	130080021
缄默皮肤礼炮立绘*400_A		130080015	130080022
缄默皮肤礼炮立绘*800_A		130080018	130080023
雨燕一掷千金立绘*400_A		130100009	130100028
雨燕一掷千金立绘*800_A		130100010	130100029
晴战损皮*400_A		130110009	130110014
晴战损皮*800_A		130110010	130110015
藏锋皮肤凛冽冬花立绘*400_A		130220009	130220028
藏锋皮肤凛冽冬花立绘*800_A		130220012	130220029
藏锋废墟战斗服*400_A		130220015	130220030
藏锋废墟战斗服*800_A		130220016	130220031
悖谬女仆装*400_A		130270009	130270038
悖谬女仆装*800_A		130270010	130270039
小芬妮舞狮*400_A		130130033	130130040
小芬妮舞狮*800_A		130130034	130130041
芬妮皮肤蜂刺蔷薇*400_A		130180009	130180032
芬妮皮肤蜂刺蔷薇*800_A		130180011	130180033
芬妮糖果皮*400_A		130180021	130180034
芬妮糖果皮*800_A		130180023	130180035
芬妮糖果皮改*400_A		130180027	130180036
芬妮糖果皮改*800_A		130180029	130180037
辉耀战损皮*400_A		130310040	130310045
辉耀战损皮*800_A		130310041	130310046
肴OL重置版*400_A		130140027	130140032
肴OL重置版*800_A		130140028	130140033
恩雅情迷炎日立绘*400_A		130160009	130160022
恩雅情迷炎日立绘*800_A		130160010	130160023
恩雅战损皮立绘*400_A		130160015	130160024
恩雅战损皮立绘*800_A		130160016	130160025
羽蜕护士*400_A		130280009	130280037
羽蜕护士*800_A		130280010	130280038
猫汐尔木乃伊*400_A		130170015	130170028
猫汐尔木乃伊*800_A		130170016	130170029
猫汐尔溯影喵步巧跃*400_A		130230015	130230026
猫汐尔溯影喵步巧跃*800_A		130230016	130230027
瑟瑞丝战损皮*400_A		130200009	130200014
瑟瑞丝战损皮*800_A		130200010	130200015
瑟瑞丝瞬刻须臾蹁跹*400_A		130290009	130290042
瑟瑞丝瞬刻须臾蹁跹*800_A		130290010	130290043
辰星战损皮立绘*400_A		130190009	130190016
辰星战损皮立绘*800_A		130190010	130190017
凯西娅歌剧礼服*400_A		130250009	130250054
凯西娅歌剧礼服*800_A		130250010	130250055
凯西娅OL*400_A		130250021	130250056
凯西娅OL*800_A		130250022	130250057
凯西娅OL换装*400_A		130250027	130250058
凯西娅OL换装*800_A		130250028	130250059
凯茜娅秘密彩蛋*400_A		130330021	130330037
凯茜娅秘密彩蛋*800_A		130330022	130330038
伊切尔水手服*400_A		130260009	130260029
伊切尔水手服*800_A		130260010	130260030
伊切尔绒绒漫步*400_A		130260015	130260031
伊切尔绒绒漫步*800_A		130260016	130260032
苔丝兔女郎*400_A		130240009	130240028
苔丝兔女郎*800_A		130240010	130240029
苔丝JK*400_A		130240015	130240030
苔丝JK*800_A		130240016	130240031
安卡希雅战损皮立绘大图_A		130020012	130020026
辉夜旗袍*立绘大图_A		130030018	130030023
里芙原皮战损*立绘大图_A		130040030	130040034
星期三狂猎雪原旗袍立绘大图_A		130050017	130050033
星期三狂猎街头辣妹立绘大图_A		130050023	130050034
芙提雅战损皮立绘大图_A		130070017	130070036
芙提雅消防员重置*1784_A		130070030	130070037
缄默皮肤行疾脱兔立绘大图_A		130080010	130080024
缄默皮肤礼炮立绘大图_A		130080016	130080025
雨燕一掷千金立绘大图_A		130100012	130100030
晴战损皮立绘大图_A		130110012	130110016
藏锋皮肤凛冽冬花立绘大图_A		130220011	130220032
藏锋废墟战斗服*立绘大图_A		130220018	130220033
悖谬女仆装*立绘大图_A		130270012	130270040
小芬妮舞狮*立绘大图_A		130130036	130130042
芬妮皮肤蜂刺蔷薇立绘大图_A		130180010	130180038
芬妮糖果皮立绘大图_A		130180022	130180039
芬妮糖果皮改立绘大图_A		130180028	130180040
辉耀战损皮*立绘大图_A		130310043	130310047
肴OL重置版*立绘大图_A		130140030	130140034
冬至dlc4滑雪服立绘大图_A		130150018	130150039
恩雅情迷炎日立绘大图_A		130160012	130160026
恩雅战损皮立绘大图_A		130160018	130160027
羽蜕护士*立绘大图_A		130280012	130280039
猫汐尔木乃伊*立绘大图_A		130170018	130170030
猫汐尔溯影喵步巧跃*立绘大图_A		130230018	130230028
瑟瑞丝战损皮*立绘大图_A		130200012	130200016
瑟瑞丝瞬刻须臾蹁跹*立绘大图_A		130290012	130290044
辰星战损皮立绘大图_A		130190012	130190018
凯西娅歌剧礼服*立绘大图_A		130250012	130250060
凯西娅OL*立绘大图_A		130250024	130250061
凯西娅OL换装*立绘大图_A		130250030	130250062
凯茜娅秘密彩蛋*立绘大图_A		130330024	130330039
伊切尔水手服*立绘大图_A		130260012	130260033
伊切尔绒绒漫步*立绘大图_A		130260018	130260034
苔丝兔女郎*立绘大图_A		130240012	130240032
苔丝JK*立绘大图_A		130240018	130240033
妮塔悸响精灵皮*144_A		130410013	130410030
妮塔悸响舞娘皮*144_A		130410022	130410031
辉夜旗袍*144_A		130030017	130030022
星期三狂猎雪原旗袍*144_A		130050018	130050032
安卡希雅泳装皮*144_A		130020017	130020025
芙提雅消防员重置*144_A		130070029	130070038
缄默皮肤行疾脱兔横图*144_A		130080011	130080026
缄默皮肤礼炮横图*144_A		130080017	130080027
芙提雅毛绒派对*144_A		130350011	130350038
雨燕一掷千金*144_A		130100011	130100031
茉莉安灿阳一刻*144_A		130340011	130340041
茉莉安甜蜜困扰皮*144_A		130340029	130340042
藏锋废墟战斗服*144_A		130220017	130220034
小芬妮舞狮*144_A		130130035	130130043
芬妮皮肤蜂刺蔷薇*144_A		130180012	130180041
芬妮糖果皮*144_A		130180024	130180042
芬妮糖果皮改*144_A		130180030	130180043
辉耀舞狮*144_A		130310024	130310048
辉耀战损皮*144_A		130310042	130310049
3.2芬妮澄意泳装皮*144_A		130470013	130470039
芬妮澄意BP睡衣皮*144_A		130470031	130470040
冬至累充女仆皮立绘*144_A		130150027	130150040
肴中婚暖夜情醺*144_A		130380013	130380040
肴3.1女骑士皮*144_A		130380022	130380041
恩雅情迷炎日*144_A		130160011	130160028
羽蜕护士*144_A		130280011	130280040
羽蜕浅憩之处*144_A		130280017	130280041
猫汐尔木乃伊*144_A		130170017	130170031
猫汐尔莲驱修女皮*144_A		130700013	130700019
瑟瑞丝瞬刻须臾蹁跹*144_A		130290011	130290045
瑟瑞丝斑斓水色*144_A		130290023	130290046
瑟瑞丝纯白午后*144_A		130290032	130290047
辰星战损皮*144_A		130190011	130190019
晨星云篆点墨化龙*144_A		130210023	130210033
凯西娅歌剧礼服*144_A		130250011	130250063
凯西娅OL*144_A		130250023	130250064
凯西娅OL换装*144_A		130250029	130250065
凯茜娅秘密彩蛋*144_A		130330023	130330040
3.3凯茜娅狂诗精灵皮*144_A		130440023	130440031
苔丝兔女郎*144_A		130240011	130240034
苔丝3.0恒约*144_A		130450013	130450029
龙舌兰舞娘皮*144_A		130320022	130320028
3.2薇蒂雅天鹅座泳装皮*144_A		130430022	130430030
克罗瑞娜3.1小天使皮*144_A		130460013	130460019
3.3米娅性感胶衣皮*144_A		130500013	130500028
小芬妮舞狮皮道具*130_A		110200174	110200514
小芬妮舞狮皮道具*200_A		110200175	110200515
恩雅护士皮道具*130_A		110200060	110200516
恩雅护士皮道具*200_A		110200061	110200517
PlotCG_0170_3_a		3501337	3501438
PlotCG_436_2_a		3501297	3501439
PlotCG_724_1_a		3501350	3501440
PlotCG_0158_a		3501293	3501441
pic_playerbg084_A		3000922	3000923
星期三狂猎新春国风*200_A		130050007	130050035
星期三狂猎新春国风*130_A		130050008	130050036
星期三狂猎新春国风立绘*800_A		130050009	130050037
星期三狂猎新春国风立绘*400_A		130050010	130050038
星期三狂猎新春国风立绘大图_A		130050011	130050039
星期三狂猎新春国风*144_A		130050012	130050040
芬妮咎冠dlc4滑雪服*130_A		130180013	130180044
芬妮咎冠dlc4滑雪服*200_A		130180014	130180045
芬妮咎冠dlc4滑雪服*400_A		130180015	130180046
芬妮咎冠dlc4滑雪服立绘大图_A		130180016	130180047
芬妮咎冠dlc4滑雪服*800_A		130180017	130180048
芬妮咎冠dlc4滑雪服*144_A		130180018	130180049
星期三狂猎新春国风道具*130_A		110200006	110200518
星期三狂猎新春国风道具*200_A		110200007	110200519
芬妮咎冠dlc4滑雪服道具*130_A		110200036	110200520
芬妮咎冠dlc4滑雪服道具*200_A		110200037	110200521
图鉴BGM封面9_A		3700008	3700047
图鉴BGM封面10_A		3700009	3700048
里芙无限之视*立绘		130300001	130300026
里芙无限之视*800_A		130300004	130300026
里芙无限之视*400_A		130300005	130300027
茉莉安霄鹰UI		1603268	1603267
茉莉安霄鹰f02UI		1603270	1603269
羽蜕*800_A		130280004	130280042
羽蜕*400_A		130280005	130280043
猫汐尔溯影*800_A		130230004	130230029
猫汐尔溯影*400_A		130230005	130230030
瑟瑞丝瞬刻*800_A		130290004	130290048
瑟瑞丝瞬刻*400_A		130290005	130290049
pic_riki01_PlotCG_049_a		3501037	3501449
pic_riki01_PlotCG_064_a		3501046	3501450
pic_riki01_PlotCG_065_a		3501100	3501451
pic_riki01_PlotCG_069_a		3501103	3501452
pic_riki01_PlotCG_417_a		3501053	3501453
pic_riki01_PlotCG_418_a		3501054	3501454
pic_riki01_PlotCG_419_a		3501055	3501455
pic_riki01_PlotCG_423_a		3501114	3501456
恩雅互动场景捆绑图*1080_A		1601100	1601293
云篆皮肤丹翎野鹤道具*130_A		110200010	110200522
云篆皮肤丹翎野鹤道具*200_A		110200011	110200523
晨星云篆波光倩影*200_A		130210012	130210034
晨星云篆波光倩影*130_A		130210013	130210035
晨星云篆BP丹翎野鹤立绘*800_A		130210009	130210036
晨星云篆BP丹翎野鹤立绘*400_A		130210010	130210037
晨星云篆BP丹翎野鹤立绘大图_A		130210011	130210038
新藏锋_A*400	{1,6,2,1}	130220005	130220019
新藏锋_A*800	{1,6,2,1}	130220004	130220020
新藏锋_A*立绘	{1,6,2,1}	130220001	130220021
新苔丝_A*400		130240005	130240019
新苔丝_A*800		130240004	130240020
新苔丝_A*立绘		130240001	130240021
新悖谬_A*400		130270005	130270019
新悖谬_A*800		130270004	130270020
新悖谬_A*立绘		130270001	130270021
icon_playerbg088*130_A		3000870	3000872
icon_playerbg088*200_A		3000871	3000873
icon_playerbg065*130_A		3000690	3000692
icon_playerbg065*200_A		3000691	3000693
icon_playerbg007*130_A		3000070	3000073
icon_playerbg007*200_A		3000071	3000074
icon_playerbg004*130_A		3000040	3000043
icon_playerbg004*200_A		3000041	3000044
冬至dlc4滑雪服立绘*400_A		130150015	130150037
冬至dlc4滑雪服立绘*800_A		130150016	130150038
伊切尔*800_A		130260004	130260035
伊切尔*400_A		130260005	130260036
伊切尔*立绘		130260001	130260035
凯西娅OL互动场景捆绑包*1080_A		1601110	1601294
凯西娅OL互动捆绑图*144_A		1601111	1601295
CG_0199胧烟登场		3501389	3501461
CG_0188逃婚		3501378	3501462
cg724克罗瑞娜好感度		3501350	3501466
PlotCG_0158回眸		3501293	3501467
无声号角PlotCG_0160		3501295	3501468
CG_0146旧照片		3501256	3501469
PIotCG_138 新少女奈莉德个人故事cg		3501229	3501470
CG_0121奈莉德竖构图1		3501212	3501473
CG_0121奈莉德竖构图2		3501213	3501474
CG_0121奈莉德竖构图3		3501214	3501475
CG_0115		3501204	3501476
CG_0116		3501205	3501477
CG_097找到你		3501169	3501479
CG_0100 忆往昔		3501171	3501480
CG_135辰星-宣命个人故事		1501217	3501481
PlotCG_085		1501156	3501482
PlotCG_087		1501158	3501483
CG_133芙提雅-驰掣		3501136	3501484
凯茜娅-朝翼PlotCG_131		3501125	3501485
茉莉安-幽潮PlotCG_132		3501126	3501486
清晨的水花PlotCG_422		3501117	3501487
触不可及PlotCG_425		3501118	3501488
PlotCG_077		1501131	3501434
PlotCG_079		3501110	3501489
PlotCG_080		1501133	3501435
PlotCG_081		3501112	3501490
PlotCG_130		3501107	1501194
好感度-薇蒂雅PlotCG_721		3501113	3501491
并肩而战		1501117	3501429
罗赞及其同党PlotCG_072		3501091	3501493
忠诚的记录者PlotCG_076		1501120	3501494
恩雅的救赎PlotCG_419		1501105	3501495
PlotCG_717		3501084	3501501
海边的猫猫		1501066	3501431
悠哉悠哉		1501067	3501432
冰淇淋车PlotCG_411		3501271	3501502
PlotCG_118		3501063	3501504
瞬刻PlotCG_127		3501071	3501509
恩雅主界面互动*1080_A		4200010	4200120
恩雅主界面互动*400_A		4200011	4200121
云篆CG		3501062	3501510
			
##DLC37			
3.7肴适格回忆录立绘_A		1603222	1603225
3.7肴花嫁睡衣打脸图_A		1603235	1603236
3.7肴花嫁睡衣橱窗图_A		1603237	1603238
3.7卜卜小厨娘橱窗图_A		1603239	1603240
3.7苔丝BP皮肤切图_A		1603241	1603245
3.7里芙花嫁睡衣打脸图_A		1603249	1603250
3.7里芙花嫁睡衣橱窗图_A		1603251	1603252
3.7里芙醉吻薰风皮道具*130_A		110200420	110200430
3.7里芙醉吻薰风皮道具*200_A		110200421	110200431
3.7茉莉安警察皮道具*130_A		110200422	110200432
3.7茉莉安警察皮道具*200_A		110200423	110200433
3.7苔丝BP皮道具*130_A		110200426	110200434
3.7苔丝BP皮道具*200_A		110200427	110200435
3.7卜卜厨娘皮道具*130_A		110200428	110200436
3.7卜卜厨娘皮道具*200_A		110200429	110200437
3.7里芙_A*400		130550004	130550007
3.7里芙_A*800		130550005	130550008
3.7里芙_A立绘大图		130550001	130550008
3.7肴_A*400		130560004	130560007
3.7肴_A*800		130560005	130560008
3.7肴_A立绘大图		130560001	130560008
3.7版本茉莉安警察皮*400_A		130520021	130520025
3.7版本茉莉安警察皮*800_A		130520022	130520026
3.7版本茉莉安警察皮*144_A		130520023	130520027
3.7版本茉莉安警察皮*立绘大图_A		130520024	130520028
3.7里芙醉吻薰风皮*400_A		130550011	130550015
3.7里芙醉吻薰风皮*800_A		130550012	130550016
3.7里芙醉吻薰风皮*144_A		130550013	130550017
3.7里芙醉吻薰风皮*立绘大图_A		130550014	130550018
3.7肴共寝月漪皮*400_A		130560011	130560015
3.7肴共寝月漪皮*800_A		130560012	130560016
3.7肴共寝月漪皮*立绘大图_A		130560014	130560017
苔丝3.7BP*400_A		130450020	130450024
苔丝3.7BP*800_A		130450021	130450025
苔丝3.7BP*144_A		130450022	130450026
苔丝3.7BP*立绘大图_A		130450023	130450027
卜卜灵鉴3.7厨娘皮*400_A		130600023	130600027
卜卜灵鉴3.7厨娘皮*800_A		130600024	130600028
卜卜灵鉴3.7厨娘皮*立绘大图_A		130600026	130600029
卡池标签里芙装甲C皮肤2_A		1603256	1603257
卡池标签茉莉安装甲C皮肤3_A		1603258	1603259
卡池标签卜卜装甲A皮肤3_A		1603260	1603261
少女拼图肴装甲C碎片13_A		5100413	5100433
少女拼图肴装甲C碎片14_A		5100414	5100434
少女拼图肴装甲C碎片21_A		5100421	5100435
少女拼图肴装甲C碎片22_A		5100422	5100436
少女拼图肴装甲C碎片30_A		5100430	5100437
少女拼图肴装甲C大图CG1_A		5100438	5100442
少女拼图肴装甲C大图CG2_A		5100439	5100443
少女拼图肴装甲C入口CG1_A		5100440	5100444
少女拼图肴装甲C入口CG2_A		5100441	5100445
pic_riki01_PlotCG_0210_a		3501404	3501407
pic_riki01_PlotCG_0212_a		3501406	3501408
图鉴BGM封面26_A		3700045	3700046
3.7茉莉安警察皮橱窗图_A		1603273	1603274
3.7茉莉安警察皮枪皮捆绑包时装_A		1601296	1601302
3.7茉莉安警察皮枪皮捆绑包页签_A		1601297	1601303
3.7肴情趣睡衣皮枪皮捆绑包时装_A		1601298	1601304
3.7肴情趣睡衣皮枪皮捆绑包页签_A		1601299	1601305
3.7卜卜小厨娘皮枪皮捆绑包时装_A		1601300	1601306
3.7卜卜小厨娘皮枪皮捆绑包页签_A		1601301	1601307
苔丝3.7BP*130_A		130450018	130450030
苔丝3.7BP*200_A		130450019	130450031
3.7版本茉莉安警察皮*130_A		130520019	130520030
3.7版本茉莉安警察皮*200_A		130520020	130520031
3.5安卡希雅装甲动态立绘头像*200_A		130510021	130510022
无限之视动态立绘头像*200_A		130300025	130300028
3.7里芙动态立绘头像*200_A		130550019	130550020
妮塔悸响动态立绘头像*200_A		130410027	130410032
芙提雅2.3版本动态立绘头像*200_A		130350037	130350039
3.6芙提雅动态立绘头像*200_A		130530018	130530019
