Id	备注	关卡类型(0、通常关,1、Boss关,2、剧情,3、重要,4、爬塔关,5、Boss挑战关,6、联机)	场景类型1	关卡名字	关卡Icon	地图ID	战斗逻辑配置ID	解锁条件	体力消耗(包含进入和通关)	出场怪物信息{{G,D,P,L}}	关联growintensity怪物强度模板	推荐战力	玩家经验值	角色经验值	队伍规则	首次达成星级奖励	首通掉落ID	固定掉落ID	随机掉落ID	UI展示物品{{G,D,P,L,N}}	UI展示随机物品{{G,D,P,L,N}}	UI展示首通物品{{G,D,P,L,N}}	Boss概念图	关卡概念图	任务资源	词缀ID-Skill（table）	词缀ID-Modifire（table）	不添加效果的怪物类型（table 0普通怪 1精英怪 2BOSS）	激活的subtask（string）	支线任务ID	怪物等级	荣誉积分（每个task）	显示积分	词缀图标	词缀品质	任务图标	说明图	荣誉结算分	通关加成积分	关卡词缀(禁域协议)
9702	DLC2.2禁区协议普通02关	6	9702	ui.TxtOnlineLevel3	1804056	9702	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_01/Multi_ForbidZone_9702							80	240							
9703	DLC2.2禁区协议普通03关	6	9703	ui.TxtOnlineLevel3	1804056	9703	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_01/Multi_ForbidZone_9703							80	240							
9704	DLC2.2禁区协议普通04关	6	9704	ui.TxtOnlineLevel3	1804056	9704	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_01/Multi_ForbidZone_9704							80	240							
9705	DLC2.2禁区协议普通05关	6	9705	ui.TxtOnlineLevel3	1804056	9705	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_01/Multi_ForbidZone_9705							80	240							
9706	DLC2.2禁区协议困难01关	6	9706	ui.TxtOnlineLevel3	1804056	9706	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_01/Multi_ForbidZone_9706							100	300							{7}
9707	DLC2.2禁区协议困难02关	6	9707	ui.TxtOnlineLevel3	1804056	9707	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_01/Multi_ForbidZone_9707							100	300							
9708	DLC2.2禁区协议困难03关	6	9708	ui.TxtOnlineLevel3	1804056	9708	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_01/Multi_ForbidZone_9708							100	300							{7}
9709	DLC2.2禁区协议困难04关	6	9709	ui.TxtOnlineLevel3	1804056	9709	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_01/Multi_ForbidZone_9709							100	300							
9710	DLC2.2禁区协议困难05关	6	9710	ui.TxtOnlineLevel3	1804056	9710	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_01/Multi_ForbidZone_9710							100	300							
																																								
9711	DLC2.4禁区协议二期普通01关	6	9711	ui.TxtOnlineLevel3	1804056	9711	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_02/Multi_ForbidZone_9711							80	240							
9712	DLC2.4禁区协议二期普通02关	6	9712	ui.TxtOnlineLevel3	1804056	9712	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_02/Multi_ForbidZone_9712							80	240							
9713	DLC2.4禁区协议二期普通03关	6	9713	ui.TxtOnlineLevel3	1804056	9713	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_02/Multi_ForbidZone_9713							80	240							
9716	DLC2.4禁区协议二期困难01关	6	9716	ui.TxtOnlineLevel3	1804056	9716	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_02/Multi_ForbidZone_9716							100	300							
9717	DLC2.4禁区协议二期困难02关	6	9717	ui.TxtOnlineLevel3	1804056	9717	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_02/Multi_ForbidZone_9717							100	300							{9}
9718	DLC2.4禁区协议二期困难03关	6	9718	ui.TxtOnlineLevel3	1804056	9718	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_02/Multi_ForbidZone_9718							100	300							
																																								
9720	DLC2.6禁区协议三期普通01关	6	9720	ui.TxtOnlineLevel3	1804056	9720	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9726							80	240							
9721	DLC2.6禁区协议三期普通02关	6	9721	ui.TxtOnlineLevel3	1804056	9721	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9727							80	240							
9722	DLC2.6禁区协议三期普通03关	6	9722	ui.TxtOnlineLevel3	1804056	9722	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9728							80	240							
9723	DLC2.6禁区协议三期普通04关	6	9723	ui.TxtOnlineLevel3	1804056	9723	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9729							80	240							
9724	DLC2.6禁区协议三期困难01关BOSS挑战1	6	9724	ui.TxtOnlineLevel3	1804056	9724	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9724							100	300							{6,4,5}
9725	DLC2.6禁区协议三期困难02关BOSS挑战1	6	9725	ui.TxtOnlineLevel3	1804056	9725	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9725							100	300							{6,4,5}
9726	DLC2.6禁区协议三期困难03关据点战1	6	9726	ui.TxtOnlineLevel3	1804056	9728	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9722							100	300							{7,1,2}
9727	DLC2.6禁区协议三期困难04关据点战2	6	9727	ui.TxtOnlineLevel3	1804056	9707	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_01/Multi_ForbidZone_9707							100	300							{7,1,2}
9728	DLC2.6禁区协议三期困难05关防守战1	6	9728	ui.TxtOnlineLevel3	1804056	9727	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9721							100	300							{8,2,3}
9729	DLC2.6禁区协议三期困难06关防守战2	6	9729	ui.TxtOnlineLevel3	1804056	9729	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9723							100	300							{8,2,3}
9730	DLC2.6禁区协议三期困难07关解救人质3	6	9730	ui.TxtOnlineLevel3	1804056	9716	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_02/Multi_ForbidZone_9716							100	300							{9,2,5}
9731	DLC2.6禁区协议三期困难08关解救人质4	6	9731	ui.TxtOnlineLevel3	1804056	9718	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_02/Multi_ForbidZone_9718							100	300							{9,2,5}
9732	DLC2.6禁区协议三期困难09关BOSS挑战3	6	9732	ui.TxtOnlineLevel3	1804056	9724	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9724							100	300							{6,3,4}
9733	DLC2.6禁区协议三期困难10关BOSS挑战4	6	9733	ui.TxtOnlineLevel3	1804056	9725	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9725							100	300							{6,3,4}
9734	DLC2.6禁区协议三期困难11关据点战3	6	9734	ui.TxtOnlineLevel3	1804056	9728	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9722							100	300							{7,1,4}
9735	DLC2.6禁区协议三期困难12关据点战4	6	9735	ui.TxtOnlineLevel3	1804056	9707	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_01/Multi_ForbidZone_9707							100	300							{7,1,4}
9736	DLC2.6禁区协议三期困难13关防守战3	6	9736	ui.TxtOnlineLevel3	1804056	9727	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9721							100	300							{8,2,4}
9737	DLC2.6禁区协议三期困难14关防守战4	6	9737	ui.TxtOnlineLevel3	1804056	9729	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_03/Multi_ForbidZone_9723							100	300							{8,2,4}
9738	DLC2.6禁区协议三期困难15关解救人质3	6	9738	ui.TxtOnlineLevel3	1804056	9716	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_02/Multi_ForbidZone_9716							100	300							{9,4,5}
9739	DLC2.6禁区协议三期困难16关解救人质4	6	9739	ui.TxtOnlineLevel3	1804056	9718	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_01/Multi_ForbidZone_9718							100	300							{9,4,5}
																																								
9741	DLC3.0禁区协议四期经典战区01关	6	9741	ui.TxtOnlineLevel3	1804056	9741	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_04/Multi_ForbidZone_9741							80	240							
9742	DLC3.0禁区协议四期经典战区02关	6	9742	ui.TxtOnlineLevel3	1804056	9742	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_04/Multi_ForbidZone_9742							80	240							
9743	DLC3.0禁区协议四期经典战区03关	6	9743	ui.TxtOnlineLevel3	1804056	9743	10			{{1,2,1,1}}	20		0	0		1									MultiTask/RandomTest/ForbidZone_04/Multi_ForbidZone_9743							80	240							
9751	DLC3.0禁区协议四期特调战区_防守01	6	9751	ui.TxtOnlineLevel3	1804056	9751	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_04/Multi_ForbidZone_9751							100	300							{8}
9752	DLC3.0禁区协议四期特调战区_防守02	6	9752	ui.TxtOnlineLevel3	1804056	9752	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_04/Multi_ForbidZone_9752							100	300							{8}
9753	DLC3.0禁区协议四期特调战区_BOSS01	6	9753	ui.TxtOnlineLevel3	1804056	9753	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_04/Multi_ForbidZone_9753							100	300							{6}
9754	DLC3.0禁区协议四期特调战区_BOSS02	6	9754	ui.TxtOnlineLevel3	1804056	9754	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_04/Multi_ForbidZone_9754							100	300							{6}
9755	DLC3.0禁区协议四期特调战区_人质01	6	9755	ui.TxtOnlineLevel3	1804056	9755	10			{{1,2,1,1}}	21		0	0		1									MultiTask/RandomTest/ForbidZone_04/Multi_ForbidZone_9755							100	300							{9}
																																								
9350	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6008		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9351	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6008		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9352	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6008		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9353	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6008		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9354	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9301	10			{{1,2,1,1}}	9	12345	0	0		1		6008		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9355	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9301	10			{{1,2,1,1}}	9	12345	0	0		1		6008		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9356	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9301	10			{{1,2,1,1}}	9	12345	0	0		1		6008		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9357	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9301	10			{{1,2,1,1}}	9	12345	0	0		1		6008		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9358	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6008		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9359	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6008		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
																																								
9360	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6009		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9361	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6009		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9362	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6009		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9363	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6009		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9364	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9301	10			{{1,2,1,1}}	9	12345	0	0		1		6009		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9365	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9301	10			{{1,2,1,1}}	9	12345	0	0		1		6009		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9366	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9301	10			{{1,2,1,1}}	9	12345	0	0		1		6009		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9367	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9301	10			{{1,2,1,1}}	9	12345	0	0		1		6009		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9368	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6009		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9369	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6009		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
																																								
																																								
9370	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6010		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9371	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6010		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9372	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6010		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9373	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6010		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9374	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6010		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9375	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6010		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9376	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6010		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9377	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6010		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9378	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6010		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9379	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6010		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
																																								
9390	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9305	10			{{1,2,1,1}}	9	12345	0	0		1		6012		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9391	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9305	10			{{1,2,1,1}}	9	12345	0	0		1		6012		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9392	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9305	10			{{1,2,1,1}}	9	12345	0	0		1		6012		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9393	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9305	10			{{1,2,1,1}}	9	12345	0	0		1		6012		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9394	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6012		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9395	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6012		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9396	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6012		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9397	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9303	10			{{1,2,1,1}}	9	12345	0	0		1		6012		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9398	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9305	10			{{1,2,1,1}}	9	12345	0	0		1		6012		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9399	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9305	10			{{1,2,1,1}}	9	12345	0	0		1		6012		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
																																								
9612	2.5海姆向前冲竞速1	6	9612	ui.TxtOnlineLevel3	1804056	9612	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9613	2.5海姆向前冲竞速2	6	9613	ui.TxtOnlineLevel3	1804056	9613	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9614	2.5海姆向前冲竞速3	6	9614	ui.TxtOnlineLevel3	1804056	9614	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9615	2.5海姆向前冲生存4	6	9615	ui.TxtOnlineLevel3	1804056	9615	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9616	2.5海姆向前冲生存5	6	9616	ui.TxtOnlineLevel3	1804056	9616	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9617	2.5海姆向前冲生存6	6	9617	ui.TxtOnlineLevel3	1804056	9617	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9618	2.5海姆向前冲生存7	6	9618	ui.TxtOnlineLevel3	1804056	9618	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9619	2.5海姆向前冲特殊竞速1	6	9619	ui.TxtOnlineLevel3	1804056	9619	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9620	2.5海姆向前冲特殊生存2	6	9620	ui.TxtOnlineLevel3	1804056	9620	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9621	2.5海姆向前冲特殊生存3	6	9621	ui.TxtOnlineLevel3	1804056	9621	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9622	2.5海姆向前冲特殊竞速4	6	9622	ui.TxtOnlineLevel3	1804056	9622	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
																																								
9623	2.7海姆向前冲捉迷藏	6	9623	ui.TxtOnlineLevel3	1804056	9623	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9624	2.7海姆向前冲捉迷藏	6	9624	ui.TxtOnlineLevel3	1804056	9624	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9625	2.7海姆向前冲捉迷藏	6	9625	ui.TxtOnlineLevel3	1804056	9625	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
																																								
9400	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9302	10			{{1,2,1,1}}	9	12345	0	0		1		6013		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9401	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9302	10			{{1,2,1,1}}	9	12345	0	0		1		6013		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9402	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9302	10			{{1,2,1,1}}	9	12345	0	0		1		6013		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9403	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9302	10			{{1,2,1,1}}	9	12345	0	0		1		6013		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9404	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6013		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9405	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6013		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9406	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6013		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
