字符串索引	中文简体	1=临时文案  0和不填都=正式文案	//备注
giftbox248_des	开启后可选择下列一位橙色品质角色，获得其60个提取物（前往角色界面可使用60个提取物解锁对应天启者）	0	3.4直购礼包
giftbox249	心契·武器精选协议	0	3.3供应站武器自选礼包
giftbox249_use	自选礼包	0	3.3供应站武器自选礼包
giftbox249_des	可在以下道具中任选1把橙色品质武器获得	0	3.3供应站武器自选礼包
giftbox250	星谒·每周天启者聘任包	0	3.3供应站礼包
giftbox250_use	礼包	0	3.3供应站礼包
giftbox250_des	星谒·每周天启者聘任包	0	3.3供应站礼包
giftbox251	星谒·天启者聘任包	0	3.3供应站礼包
giftbox251_use	礼包	0	3.3供应站礼包
giftbox251_des	星谒·天启者聘任包	0	3.3供应站礼包
giftbox252	星谒·武器定制包	0	3.3供应站礼包
giftbox252_use	礼包	0	3.3供应站礼包
giftbox252_des	星谒·武器定制包	0	3.3供应站礼包
giftbox253	星谒·豪华物资包	0	3.3供应站礼包
giftbox253_use	礼包	0	3.3供应站礼包
giftbox253_des	星谒·豪华物资包	0	3.3供应站礼包
giftbox254	星谒·成长资金包	0	3.3供应站礼包
giftbox254_use	礼包	0	3.3供应站礼包
giftbox254_des	星谒·成长资金包	0	3.3供应站礼包
giftbox255	星谒·神经突破包	0	3.3供应站礼包
giftbox255_use	礼包	0	3.3供应站礼包
giftbox255_des	星谒·神经突破包	0	3.3供应站礼包
giftbox256	星谒·等级提升包	0	3.3供应站礼包
giftbox256_use	礼包	0	3.3供应站礼包
giftbox256_des	星谒·等级提升包	0	3.3供应站礼包
giftbox257	星谒·神经通导包	0	3.3供应站礼包
giftbox257_use	礼包	0	3.3供应站礼包
giftbox257_des	星谒·神经通导包	0	3.3供应站礼包
giftbox258	星谒·后勤提升包	0	3.3供应站礼包
giftbox258_use	礼包	0	3.3供应站礼包
giftbox258_des	星谒·后勤提升包	0	3.3供应站礼包
giftbox259	心契·后勤支援箱	0	3.4供应站礼包
giftbox259_use	礼包	0	3.4供应站礼包
giftbox259_des	心契·后勤支援箱	0	3.4供应站礼包
giftbox260	炽念·每周天启者聘任包	0	3.4供应站礼包
giftbox260_use	礼包	0	3.4供应站礼包
giftbox260_des	炽念·每周天启者聘任包	0	3.4供应站礼包
giftbox261	炽念·天启者聘任包	0	3.4供应站礼包
giftbox261_use	礼包	0	3.4供应站礼包
giftbox261_des	炽念·天启者聘任包	0	3.4供应站礼包
giftbox262	炽念·武器定制包	0	3.4供应站礼包
giftbox262_use	礼包	0	3.4供应站礼包
giftbox262_des	炽念·武器定制包	0	3.4供应站礼包
giftbox263	炽念·豪华物资包	0	3.4供应站礼包
giftbox263_use	礼包	0	3.4供应站礼包
giftbox263_des	炽念·豪华物资包	0	3.4供应站礼包
giftbox264	炽念·成长资金包	0	3.4供应站礼包
giftbox264_use	礼包	0	3.4供应站礼包
giftbox264_des	炽念·成长资金包	0	3.4供应站礼包
giftbox265	炽念·神经突破包	0	3.4供应站礼包
giftbox265_use	礼包	0	3.4供应站礼包
giftbox265_des	炽念·神经突破包	0	3.4供应站礼包
giftbox266	炽念·等级提升包	0	3.4供应站礼包
giftbox266_use	礼包	0	3.4供应站礼包
giftbox266_des	炽念·等级提升包	0	3.4供应站礼包
giftbox267	炽念·神经通导包	0	3.4供应站礼包
giftbox267_use	礼包	0	3.4供应站礼包
giftbox267_des	炽念·神经通导包	0	3.4供应站礼包
giftbox268	炽念·后勤提升包	0	3.4供应站礼包
giftbox268_use	礼包	0	3.4供应站礼包
giftbox268_des	炽念·后勤提升包	0	3.4供应站礼包
giftbox269	定制后勤自选箱	0	3.4供应站礼包
giftbox269_use	自选礼包	0	3.4供应站礼包
giftbox269_des	开启后，可以从以下4个定制后勤箱中任选一个	0	3.4供应站礼包
giftbox270	【里芙-无限之视】定制后勤箱	0	3.4供应站礼包
giftbox270_use	道具	0	3.4供应站礼包
giftbox270_des	开启后，获取基础特长适配【里芙-无限之视】的定制版后勤小队	0	3.4供应站礼包
giftbox271	【瑟瑞斯-瞬刻】定制后勤箱	0	3.4供应站礼包
giftbox271_use	道具	0	3.4供应站礼包
giftbox271_des	开启后，获取基础特长适配【瑟瑞斯-瞬刻】的定制版后勤小队	0	3.4供应站礼包
giftbox272	【琴诺-悖谬】定制后勤箱	0	3.4供应站礼包
giftbox272_use	道具	0	3.4供应站礼包
giftbox272_des	开启后，获取基础特长适配【琴诺-悖谬】的定制版后勤小队	0	3.4供应站礼包
giftbox273	【凯茜娅-蓝闪】定制后勤箱	0	3.4供应站礼包
giftbox273_use	道具	0	3.4供应站礼包
giftbox273_des	开启后，获取基础特长适配【凯茜娅-蓝闪】的定制版后勤小队	0	3.4供应站礼包
giftbox274	新誓·每周天启者聘任包	0	3.5供应站礼包
giftbox274_use	礼包	0	3.5供应站礼包
giftbox274_des	新誓·每周天启者聘任包	0	3.5供应站礼包
giftbox275	新誓·顶级物资包	0	3.5供应站礼包
giftbox275_use	礼包	0	3.5供应站礼包
giftbox275_des	新誓·顶级物资包	0	3.5供应站礼包
giftbox276	新誓·天启者聘任包	0	3.5供应站礼包
giftbox276_use	礼包	0	3.5供应站礼包
giftbox276_des	新誓·天启者聘任包	0	3.5供应站礼包
giftbox277	新誓·武器定制包	0	3.5供应站礼包
giftbox277_use	礼包	0	3.5供应站礼包
giftbox277_des	新誓·武器定制包	0	3.5供应站礼包
giftbox278	新誓·成长物资包	0	3.5供应站礼包
giftbox278_use	礼包	0	3.5供应站礼包
giftbox278_des	新誓·成长物资包	0	3.5供应站礼包
giftbox279	新誓·神经突破包	0	3.5供应站礼包
giftbox279_use	礼包	0	3.5供应站礼包
giftbox279_des	新誓·神经突破包	0	3.5供应站礼包
giftbox280	新誓·等级提升包	0	3.5供应站礼包
giftbox280_use	礼包	0	3.5供应站礼包
giftbox280_des	新誓·等级提升包	0	3.5供应站礼包
giftbox281	新誓·神经通导包	0	3.5供应站礼包
giftbox281_use	礼包	0	3.5供应站礼包
giftbox281_des	新誓·神经通导包	0	3.5供应站礼包
giftbox282	新誓·后勤提升包	0	3.5供应站礼包
giftbox282_use	礼包	0	3.5供应站礼包
giftbox282_des	新誓·后勤提升包	0	3.5供应站礼包
giftbox283	梦舟·天启者聘任包	0	3.5供应站礼包
giftbox283_use	礼包	0	3.5供应站礼包
giftbox283_des	梦舟·天启者聘任包	0	3.5供应站礼包
giftbox284	梦舟·武器定制包	0	3.5供应站礼包
giftbox284_use	礼包	0	3.5供应站礼包
giftbox284_des	梦舟·武器定制包	0	3.5供应站礼包
giftbox285	梦舟·成长物资包	0	3.5供应站礼包
giftbox285_use	礼包	0	3.5供应站礼包
giftbox285_des	梦舟·成长物资包	0	3.5供应站礼包
giftbox286	梦舟·神经突破包	0	3.5供应站礼包
giftbox286_use	礼包	0	3.5供应站礼包
giftbox286_des	梦舟·神经突破包	0	3.5供应站礼包
giftbox287	梦舟·等级提升包	0	3.5供应站礼包
giftbox287_use	礼包	0	3.5供应站礼包
giftbox287_des	梦舟·等级提升包	0	3.5供应站礼包
giftbox288	梦舟·神经通导包	0	3.5供应站礼包
giftbox288_use	礼包	0	3.5供应站礼包
giftbox288_des	梦舟·神经通导包	0	3.5供应站礼包
giftbox289	梦舟·后勤提升包	0	3.5供应站礼包
giftbox289_use	礼包	0	3.5供应站礼包
giftbox289_des	梦舟·后勤提升包	0	3.5供应站礼包
giftbox290	春意·每周天启者聘任包	0	3.6供应站礼包
giftbox290_use	礼包	0	3.6供应站礼包
giftbox290_des	春意·每周天启者聘任包	0	3.6供应站礼包
giftbox291	春意·天启者聘任包	0	3.6供应站礼包
giftbox291_use	礼包	0	3.6供应站礼包
giftbox291_des	春意·天启者聘任包	0	3.6供应站礼包
giftbox292	春意·武器定制包	0	3.6供应站礼包
giftbox292_use	礼包	0	3.6供应站礼包
giftbox292_des	春意·武器定制包	0	3.6供应站礼包
giftbox293	春意·豪华物资包	0	3.6供应站礼包
giftbox293_use	礼包	0	3.6供应站礼包
giftbox293_des	春意·豪华物资包	0	3.6供应站礼包
giftbox294	春意·成长资金包	0	3.6供应站礼包
giftbox294_use	礼包	0	3.6供应站礼包
giftbox294_des	春意·成长资金包	0	3.6供应站礼包
giftbox295	春意·神经突破包	0	3.6供应站礼包
giftbox295_use	礼包	0	3.6供应站礼包
giftbox295_des	春意·神经突破包	0	3.6供应站礼包
giftbox296	春意·等级提升包	0	3.6供应站礼包
giftbox296_use	礼包	0	3.6供应站礼包
giftbox296_des	春意·等级提升包	0	3.6供应站礼包
giftbox297	春意·神经通导包	0	3.6供应站礼包
giftbox297_use	礼包	0	3.6供应站礼包
giftbox297_des	春意·神经通导包	0	3.6供应站礼包
giftbox298	春意·后勤提升包	0	3.6供应站礼包
giftbox298_use	礼包	0	3.6供应站礼包
giftbox298_des	春意·后勤提升包	0	3.6供应站礼包
			
			
weaponA1_Select	常规武器适配舱1号	0	
weaponA1_Select_use	自选礼包	0	
weaponA1_Select_des	开启后可从以下紫色品质武器中获得任意一把	0	
		0	
weaponA2_Select	常规武器适配舱2号	0	
weaponA2_Select_use	自选礼包	0	
weaponA2_Select_des	开启后可从以下紫色品质武器中获得任意一把	0	
		0	
weaponS_Select	高级武器适配舱	0	
weaponS_Select_use	自选礼包	0	
weaponS_Select_des	开启后可从以下橙色品质武器中获得任意一把	0	
			
weaponS1_Select	高级武器适配舱	0	
weaponS1_Select_use	自选礼包	0	
weaponS1_Select_des	可在以下道具中任选1把橙色品质武器或者30个武器组件获得	0	
			
weaponS2_Select	相伴二周年·高级武器适配舱	0	3.0武器自选箱
weaponS2_Select_use	自选礼包	0	3.0武器自选箱
weaponS2_Select_des	可在以下道具中任选1把橙色品质武器或者30个武器组件获得	0	3.0武器自选箱
			
weaponS3_Select	朝夕同行·高级武器适配舱	0	3.6武器自选箱
weaponS3_Select_use	自选礼包	0	3.6武器自选箱
weaponS3_Select_des	可在以下道具中任选1把橙色品质武器或者30个武器组件获得	0	3.6武器自选箱
			
cardS_Select	高级天启者邀请函	0	
cardS_Select_use	自选礼包	0	
cardS_Select_des	开启后可从以下橙色品质天启者中邀请一名入队	0	
			
cardS2_Select	相伴二周年·高级天启者邀请函	0	3.0角色自选箱
cardS2_Select_use	自选礼包	0	3.0角色自选箱
cardS2_Select_des	开启后可从以下橙色品质天启者中邀请一名入队	0	3.0角色自选箱
			
cardS3_Select	自往昔归还·高级天启者邀请函	0	3.5角色自选箱
cardS3_Select_use	自选礼包	0	3.5角色自选箱
cardS3_Select_des	开启后可选择下列一位橙色品质角色，获得其60个提取物（前往角色界面可使用60个提取物解锁对应天启者）	0	3.5角色自选箱
			
cardS4_Select	朝夕同行·高级天启者邀请函	0	3.6角色自选箱
cardS4_Select_use	自选礼包	0	3.6角色自选箱
cardS4_Select_des	开启后可选择下列一位橙色品质角色，获得其60个提取物（前往角色界面可使用60个提取物解锁对应天启者）	0	3.6角色自选箱
			
cardA_Select	常规天启者邀请函	0	
cardA_Select_use	自选礼包	0	
cardA_Select_des	开启后可从以下紫色品质天启者中邀请一名入队	0	
		0	
supportA_Select	常规后勤聘用名录	0	
supportA_Select_use	自选礼包	0	
supportA_Select_des	开启后可录用以下紫色品质后勤中的一名	0	
		0	
		0	
supportS_Select	高级后勤聘用名录	0	
supportS_Select_use	自选礼包	0	
supportS_Select_des	开启后可录用以下橙色品质后勤中的一名	0	
		0	
fragment_Select	提取物适配包	0	
fragment_Select_use	自选礼包	0	
fragment_Select_des	获得用于深度激发天启的思念体提取物, 通过适配天启者个体的基因序列进行定制调整, 成本高昂	0	
			
fragmentS_Select	魂芯·提取物适配包	0	
fragmentS_Select_use	自选礼包	0	
fragmentS_Select_des	获得用于超深度激发天启的思念体提取物，迭代后的基因筛选程序能针对天启者最优秀基因片段进行定制，对天启者的强化也有了空前的提升	0	
		0	
opencoin	开放世界临时货币	0	
opencoin_use	开放世界临时货币	0	
opencoin_des	开放世界临时货币描述	0	
		0	
other1	共鸣增幅剂	0	
NumansToken	雪之形	0	
NumansToken_use	限时活动代币	0	
NumansToken_des	至北初星的奖励，用以累积兑换节点奖励的凭证	0	
		0	
NumansToken2	勤之轨	0	
NumansToken2_use	每日执行度记录	0	
NumansToken2_des	记录统计分析员每日的工作量以兑换相应奖励	0	
		0	
identificationCodeA	嘉奖识别码	0	
identificationCodeA_use	高级兑换券	0	
identificationCodeA_des	可在循环中心兑换稀有物资的凭证	0	
		0	
identificationCodeB	配给识别码	0	
identificationCodeB_use	兑换券	0	
identificationCodeB_des	除去常规补给的额外物资兑换凭证,可以在循环中心兑换各种资源	0	
		0	
bosstoken	虚构内啡肽	0	
bosstoken_use	精神拟境的奖励代币	0	
bosstoken_des	用于 活动兑换-精神拟境 兑换物资，它能兑换世界树提供的罕见物资，对于刚经历完精神拟境的天启者来说是最好的奖品	0	
		0	
towertoken	浓缩泰坦结晶	0	
towertoken_use	地下清理的奖励代币	0	
towertoken_des	用于 活动兑换-地下清理 兑换物资，来自地底深处的高纯度泰坦结晶	0	
		0	
memento	记忆嵌片	0	
memento_use	个人故事读取道具	0	
memento_des	用于读取个人故事，调阅海姆达尔部队天启者资料所需的高级权限凭证；记忆嵌片每日自动补给到12枚，请合理安排使用	0	
augment	共鸣增幅剂	0	
augment_use	超元链接内兑换道具	0	
augment_des	在超元链接中可以提升天启者之间精神共鸣的特殊补剂	0	
		0	
cut1	原初思念片段	0	
cut1_use	提取物兑换道具	0	
cut1_des	用于兑换天启者思念体提取物，通用的思念体基因片段，是一切可能性的起源	0	
cut2	新选思念片段	0	
cut2_use	提取物兑换道具	0	
cut2_des	用于兑换天启者思念体提取物，全新技术，精准修复一切缺陷，全面强化天启者能力	0	
		0	
fragment	记忆补嵌包	0	
fragment_use	礼包	0	
fragment_des	获得记忆嵌片，世界树高级权限所有者的专属补给，申请流程非常复杂且严格	0	
		0	
bpJunior	高级凭证	0	
bpJunior_use	凭证等级	0	
bpJunior_des	分析员先遣凭证等级的证明, 可以兑换丰厚的奖励	0	
			
bpSenior	特级凭证	0	
bpSenior_use	凭证等级	0	
bpSenior_des	比高级凭证更加优秀的证明, 用于获取更加丰厚的奖励	0	
			
bppoint	凭证经验	0	
bppoint_use	凭证经验素材	0	
bppoint_des	完成凭证任务获得的经验, 会提升凭证的等级	0	
		0	
fighttoken	龙角勋章	0	
fighttoken_use	荣誉冲突的奖励代币	0	
fighttoken_des	用于 活动兑换-荣誉冲突 兑换物资，军方授予非军方人士以表感谢的荣誉凭证，其龙角形状的花纹象征着荣誉的重量	0	
		0	
online_box	超元补给包	0	
online_box_use	礼包	0	
online_box_des	获得神格肽x1、量子胞体x1、碳原子板x1、通用银x20000中的任意一样；超元链接的基础奖励，是对天启者基本协作能力的认可	0	
OnlineTicket1	记忆方体	0	
OnlineTicket1_use	勇者游戏所需道具	0	
OnlineTicket1_des	活动期间消耗感知获得，用于进入勇者游戏作战。体积虽小，却能储存大量信息以构建训练环境。	0	
bp_box	先遣武器适配舱	0	
bp_box_use	自选礼包	0	
bp_box_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bp_box2	昼朗武器适配舱	0	
bp_box2_use	自选礼包	0	
bp_box2_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bpweaponbox3	盛海武器适配舱	0	
bpweaponbox3_use	自选礼包	0	
bpweaponbox3_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bpweaponbox4	绘霜武器适配舱	0	
bpweaponbox4_use	自选礼包	0	
bpweaponbox4_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bpweaponbox5	澄音武器适配舱	0	
bpweaponbox5_use	自选礼包	0	
bpweaponbox5_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bpweaponbox6	焰光武器适配舱	0	
bpweaponbox6_use	自选礼包	0	
bpweaponbox6_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bpweaponbox7	夜阑武器适配舱	0	
bpweaponbox7_use	自选礼包	0	
bpweaponbox7_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bpweaponbox8	空岛武器适配舱	0	
bpweaponbox8_use	自选礼包	0	
bpweaponbox8_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bpweaponbox9	息风武器适配舱	0	
bpweaponbox9_use	自选礼包	0	
bpweaponbox9_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bpweaponbox10	星辉武器适配舱	0	
bpweaponbox10_use	自选礼包	0	
bpweaponbox10_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bpweaponbox11	星海武器适配舱	0	
bpweaponbox11_use	自选礼包	0	
bpweaponbox11_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bpweaponbox12	鸣沙武器适配舱	0	
bpweaponbox12_use	自选礼包	0	
bpweaponbox12_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bpweaponbox13	晶岩武器适配舱	0	
bpweaponbox13_use	自选礼包	0	
bpweaponbox13_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	
bpweaponbox14	栖心武器适配舱	0	2.5BP相关
bpweaponbox14_use	自选礼包	0	2.5BP相关
bpweaponbox14_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	2.5BP相关
bpweaponbox15	绚花武器适配舱	0	2.6BP相关
bpweaponbox15_use	自选礼包	0	2.6BP相关
bpweaponbox15_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	2.6BP相关
bpweaponbox16	渊源武器适配舱	0	2.7BP相关
bpweaponbox16_use	自选礼包	0	2.7BP相关
bpweaponbox16_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	2.7BP相关
bpweaponbox17	变格武器适配舱	0	2.8BP相关
bpweaponbox17_use	自选礼包	0	2.8BP相关
bpweaponbox17_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	2.8BP相关
bpweaponbox18	真理武器适配舱	0	3.0BP相关
bpweaponbox18_use	自选礼包	0	3.0BP相关
bpweaponbox18_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	3.0BP相关
bpweaponbox19	蔷薇武器适配舱	0	3.1BP相关
bpweaponbox19_use	自选礼包	0	3.1BP相关
bpweaponbox19_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	3.1BP相关
bpweaponbox20	漾彩武器适配舱	0	3.2BP相关
bpweaponbox20_use	自选礼包	0	3.2BP相关
bpweaponbox20_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	3.2BP相关
bpweaponbox21	天扉武器适配舱	0	3.3BP相关
bpweaponbox21_use	自选礼包	0	3.3BP相关
bpweaponbox21_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	3.3BP相关
bpweaponbox22	勇气武器适配舱	0	3.4BP相关
bpweaponbox22_use	自选礼包	0	3.4BP相关
bpweaponbox22_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	3.4BP相关
bpweaponbox23	汐梦武器适配舱	0	3.5BP相关
bpweaponbox23_use	自选礼包	0	3.5BP相关
bpweaponbox23_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	3.5BP相关
bpweaponbox24	煦风武器适配舱	0	3.6BP相关
bpweaponbox24_use	自选礼包	0	3.6BP相关
bpweaponbox24_des	购买高级凭证获得的武器自选箱，使用时，可从凭证限定武器里任选一把获得	0	3.6BP相关
			
bp_box3	时装资金自选箱·昼朗	0	
bp_box3_use	自选礼包	0	
bp_box3_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	
bpskinbox3	时装资金自选箱·盛海	0	
bpskinbox3_use	自选礼包	0	
bpskinbox3_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	
bpskinbox4	时装资金自选箱·绘霜	0	
bpskinbox4_use	自选礼包	0	
bpskinbox4_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	
bpskinbox5	时装资金自选箱·澄音	0	
bpskinbox5_use	自选礼包	0	
bpskinbox5_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	
bpskinbox6	时装资金自选箱·焰光	0	
bpskinbox6_use	自选礼包	0	
bpskinbox6_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	
bpskinbox7	时装资金自选箱·夜阑	0	
bpskinbox7_use	自选礼包	0	
bpskinbox7_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	
bpskinbox8	时装资金自选箱·空岛	0	
bpskinbox8_use	自选礼包	0	
bpskinbox8_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	
bpskinbox9	时装资金自选箱·息风	0	
bpskinbox9_use	自选礼包	0	
bpskinbox9_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	
bpskinbox10	时装资金自选箱·星辉	0	
bpskinbox10_use	自选礼包	0	
bpskinbox10_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装、部分往期凭证时装、数据金中任选一项获得	0	
bpskinbox10_2	时装资金自选箱·星辉	0	
bpskinbox10_2_use	自选礼包	0	
bpskinbox10_2_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	
bpskinbox11	时装资金自选箱·星海	0	
bpskinbox11_use	自选礼包	0	
bpskinbox11_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	
bpskinbox12	时装资金自选箱·鸣沙	0	
bpskinbox12_use	自选礼包	0	
bpskinbox12_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	
bpskinbox13	时装资金自选箱·晶岩	0	
bpskinbox13_use	自选礼包	0	
bpskinbox13_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	
bpskinbox14	时装资金自选箱·栖心	0	2.5BP相关
bpskinbox14_use	自选礼包	0	2.5BP相关
bpskinbox14_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	2.5BP相关
bpskinbox15	时装资金自选箱·绚花	0	2.6BP相关
bpskinbox15_use	自选礼包	0	2.6BP相关
bpskinbox15_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	2.6BP相关
bpskinbox16	时装资金自选箱·渊源	0	2.7BP相关
bpskinbox16_use	自选礼包	0	2.7BP相关
bpskinbox16_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可从当期凭证时装或数据金中任选其一获得	0	2.7BP相关
bpskinbox17	时装资金自选箱·变格	0	2.8BP相关
bpskinbox17_use	自选礼包	0	2.8BP相关
bpskinbox17_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可选择获得当期时装、往期时装、数据金中的一项	0	2.8BP相关
bpskinbox18	时装资金自选箱·真理	0	3.0BP相关
bpskinbox18_use	自选礼包	0	3.0BP相关
bpskinbox18_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可选择获得当期时装、往期时装、数据金中的一项	0	3.0BP相关
bpskinbox19	时装资金自选箱·蔷薇	0	3.1BP相关
bpskinbox19_use	自选礼包	0	3.1BP相关
bpskinbox19_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可选择获得当期时装、往期时装、数据金中的一项	0	3.1BP相关
bpskinbox20	时装资金自选箱·漾彩	0	3.2BP相关
bpskinbox20_use	自选礼包	0	3.2BP相关
bpskinbox20_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可选择获得当期时装、往期时装、数据金中的一项	0	3.2BP相关
bpskinbox21	时装资金自选箱·天扉	0	3.3BP相关
bpskinbox21_use	自选礼包	0	3.3BP相关
bpskinbox21_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可选择获得当期时装、部分往期时装、数据金中的一项	0	3.3BP相关
bpskinbox22	时装资金自选箱·勇气	0	3.4BP相关
bpskinbox22_use	自选礼包	0	3.4BP相关
bpskinbox22_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可选择获得当期时装、部分往期时装、数据金中的一项	0	3.4BP相关
bpskinbox23	时装资金自选箱·汐梦	0	3.5BP相关
bpskinbox23_use	自选礼包	0	3.5BP相关
bpskinbox23_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可选择获得当期时装、部分往期时装、数据金中的一项	0	3.5BP相关
bpskinbox24	时装资金自选箱·煦风	0	3.6BP相关
bpskinbox24_use	自选礼包	0	3.6BP相关
bpskinbox24_des	购买特级凭证获得的时装与数据金自选礼包，使用时，可选择获得当期时装、数据金中的一项	0	3.6BP相关
			
bpweaponskin_box1	武器外观资金箱·星辉	0	
bpweaponskin_box1_use	礼包	0	
bpweaponskin_box1_des	购买特级凭证获得的武器外观与数据金礼包，使用可获得武器外观和280数据金	0	
			
explore_exp	探索经验	0	
explore_exp_use	探索经验	0	
explore_exp_des	在环岛归墟探索中获取的经验值，用于提升环岛归墟探索等级	0	
fish_exp	钓鱼经验	0	
fish_exp_use	钓鱼经验	0	
fish_exp_des	在环岛归墟钓鱼活动中获取的经验值，用于提升环岛归墟钓鱼等级	0	
			
onlineTowerExp	构筑记录	0	
onlineTowerExp_use	构筑经验	0	
onlineTowerExp_des	用于提升构筑进程所需的构筑经验	0	
onlineCombineExp	突击记录	0	
onlineCombineExp_use	火线突击经验	0	
onlineCombineExp_des	用于提升突击等级所需经验	0	
			
dlc101	吉语币	0	
dlc101_use	明灯新仪的奖励代币	0	
dlc101_des	用于 吉运讨彩 兑换物资，样式为孔方钱，一面有“明灯新仪”字样一面是福灯图案	0	
dlc102	纳福签	0	
dlc102_use	明灯新仪的奖励代币	0	
dlc102_des	用于 吉运讨彩 兑换物资，红色的签，上面有福纹，象征纳福	0	
dlc103	青蓝之羽	0	
dlc103_use	中宵夜巡的奖励代币	0	
dlc103_des	用 青鸟祝颂 兑换服务，泰古通达分部主管仓尧的信物，造型看起来像他的人工智能助手青鸟的尾羽	0	
dlc401	配给凭据	0	
dlc401_use	雪境危途的奖励代币	0	
dlc401_des	用于在 寒峭配给 兑换物资\n由巴伦支仪器提供给员工，可以在当地换取补给的凭据	0	
dlc402	雪境功勋	0	
dlc402_use	雪境危途的奖励代币	0	
dlc402_des	用于在 寒峭配给 兑换物资\n在边陲雪原中，做出重要贡献的人们会被赋予的勋章	0	
dlc501	暗雪拉环		
dlc501_use	缭乱舞曲的奖励代币		
dlc501_des	用于在 暗雪商盟 兑换物资\n耶洛沙联邦时期生产的一种广受欢迎的罐头，如今罐头已停产，其拉环成为了收藏品		
dlc502	星芒徽记		
dlc502_use	缭乱舞曲的奖励代币		
dlc502_des	用于在 暗雪商盟 兑换物资\n为了纪念那些为耶洛沙航天事业做出贡献的人们，特别发行了一种纪念徽章		
dlc601	模型板件	0	
dlc601_use	尽灼天幕的奖励代币	0	
dlc601_des	用于在 北风贩售 兑换物资\n耶洛沙联邦时期为了纪念航天科技的重大突破限量生产的模型板件，具备一定的收藏价值与经济价值	0	
dlc602	北风票券	0	
dlc602_use	尽灼天幕的奖励代币	0	
