字符串索引	中文简体	1=临时文案  0和不填都=正式文案	//备注
talent_desc34	当场上出现请假条时，立刻获得2个旅行风光照,1局内仅生效1次	0	DLC2.6纷愿绮梦系统相关文本
talent_desc35	因棋子的效果获得“宝箱”类棋子时，额外获得1个	0	DLC2.6纷愿绮梦系统相关文本
talent_desc36	因棋子的效果获得“宝箱”类棋子时，额外获得2个	0	DLC2.6纷愿绮梦系统相关文本
talent_desc37	设计图纸生效所需回合数减少1	0	DLC3.2纷愿绮梦
talent_desc38	设计图纸生效所需回合数减少2	0	DLC3.2纷愿绮梦
talent_desc39	鸽子窝生效所需回合数减少1	0	DLC3.2纷愿绮梦
talent_desc40	鸽子窝生效所需回合数减少2	0	DLC3.2纷愿绮梦
talent_desc41	暗影洞窟生效所需回合数减少1	0	DLC3.2纷愿绮梦
talent_desc42	暗影洞窟生效所需回合数减少2	0	DLC3.2纷愿绮梦
talent_desc43	坩埚生效所需回合数减少1	0	DLC3.2纷愿绮梦
talent_desc44	坩埚生效所需回合数减少2	0	DLC3.2纷愿绮梦
talent_desc45	翻车鱼和鲸鱼消耗自身所需的回合数增加1	0	DLC3.2纷愿绮梦
talent_desc46	翻车鱼和鲸鱼消耗自身所需的回合数增加2	0	DLC3.2纷愿绮梦
			
level_name01	绘制绮丽	0	DLC2.6纷愿绮梦系统相关文本
level_name02	心灵小径	0	DLC2.6纷愿绮梦系统相关文本
level_name03	书阁求索	0	DLC2.6纷愿绮梦系统相关文本
level_name04	海湾探宝	0	DLC2.6纷愿绮梦系统相关文本
level_name05	凛雪斗场	0	DLC2.6纷愿绮梦系统相关文本
level_name06	指尖挑战	0	DLC2.6纷愿绮梦系统相关文本
level_name07	独家演出	0	DLC2.6纷愿绮梦系统相关文本
level_name08	幽怡采风	0	DLC2.6纷愿绮梦系统相关文本
level_name09	柔情烘焙	0	DLC2.6纷愿绮梦系统相关文本
level_name10	占运问愿	0	DLC2.6纷愿绮梦系统相关文本
level_name11	真理探寻	0	DLC3.2纷愿绮梦
level_name12	独家表演	0	DLC3.2纷愿绮梦
level_name13	幽影之约	0	DLC3.2纷愿绮梦
level_name14	深海巡游	0	DLC3.2纷愿绮梦
level_name15	遗迹探寻	0	DLC3.2纷愿绮梦
			
level_desc01	进入恩雅绘制的绘本世界，体验缤纷纯粹的日常	0	DLC2.6纷愿绮梦系统相关文本
level_desc02	把生活中遇到的坏情绪全都破坏掉吧	0	DLC2.6纷愿绮梦系统相关文本
level_desc03	与辰星一同在书海中畅游，记得注意防火	0	DLC2.6纷愿绮梦系统相关文本
level_desc04	和妮塔船长一起探寻深埋在海湾的宝藏	0	DLC2.6纷愿绮梦系统相关文本
level_desc05	跟里芙一起并肩享受酣畅的作战练习	0	DLC2.6纷愿绮梦系统相关文本
level_desc06	不如和安卡希雅再来一个通宵，把游戏通关吧	0	DLC2.6纷愿绮梦系统相关文本
level_desc07	登上独属于你与芬妮的、最精彩的生活舞台	0	DLC2.6纷愿绮梦系统相关文本
level_desc08	陪着肴一起战胜打工人最恐惧的终极反派	0	DLC2.6纷愿绮梦系统相关文本
level_desc09	为恩雅戴上围裙，一起制作节日蛋糕吧	0	DLC2.6纷愿绮梦系统相关文本
level_desc10	让卜卜再算上一卦，明天一定会更好的	0	DLC2.6纷愿绮梦系统相关文本
level_desc11	与拥有天才大脑和完美身材的芙提雅老师一起进行发明创造	0	DLC3.2纷愿绮梦
level_desc12	成为大魔术师苔丝的助手，展现出奇迹的逆转	0	DLC3.2纷愿绮梦
level_desc13	接受克罗瑞娜的邀约，在古堡中起舞	0	DLC3.2纷愿绮梦
level_desc14	与瑟瑞斯一起潜入深海，接触多种多样的海洋生物	0	DLC3.2纷愿绮梦
level_desc15	进入神秘的遗迹，和猫汐尔一同研究古代秘仪	0	DLC3.2纷愿绮梦
			
			
chall_name01	纷彩世界-上	0	DLC2.6纷愿绮梦系统相关文本
chall_name02	纷彩世界-中	0	DLC2.6纷愿绮梦系统相关文本
chall_name03	纷彩世界-下	0	DLC2.6纷愿绮梦系统相关文本
			
chall_desc01	和少女们共同度过的每一天都是这本童话书中色彩缤纷的一页，一起迎接这一页的挑战吧	0	DLC2.6纷愿绮梦系统相关文本
chall_desc02	和少女们共同度过的每一天都是这本童话书中色彩缤纷的一页，一起迎接这一页的挑战吧	0	DLC2.6纷愿绮梦系统相关文本
chall_desc03	和少女们共同度过的每一天都是这本童话书中色彩缤纷的一页，一起迎接这一页的挑战吧	0	DLC2.6纷愿绮梦系统相关文本
			
endless_name01	永恒绮梦	0	DLC2.6纷愿绮梦系统相关文本
			
endless_desc01	有她们相伴的日子，胜过永恒延续的绮丽梦境	0	DLC2.6纷愿绮梦系统相关文本
			
coin_dreamtalent	潜质点	0	DLC2.6纷愿绮梦系统相关文本
			
coin_dreamtalent_des	完成纷愿绮梦的不同关卡可以获得，代表着想象力和治愈力的潜质点，用于在 天赋 中进行升级	0	DLC2.6纷愿绮梦系统相关文本
			
coin_dreamtalent_use	纷愿绮梦专用道具	0	DLC2.6纷愿绮梦系统相关文本
			
achieve_title01	涂色人间	0	DLC2.6纷愿绮梦系统相关文本
achieve_title02	绮梦漫游	0	DLC2.6纷愿绮梦系统相关文本
achieve_title03	安逸日常	0	DLC2.6纷愿绮梦系统相关文本
achieve_title04	贴心好礼	0	DLC2.6纷愿绮梦系统相关文本
achieve_title05	横扫困难	0	DLC2.6纷愿绮梦系统相关文本
achieve_title06	心灵之旅	0	DLC2.6纷愿绮梦系统相关文本
achieve_title07	与她共度的时光	0	DLC2.6纷愿绮梦系统相关文本
achieve_title08	斑斓世界	0	DLC2.6纷愿绮梦系统相关文本
achieve_title09	织就美梦	0	DLC2.6纷愿绮梦系统相关文本
achieve_des01	累计解锁%d个流派（需要获取该流派的全部棋子与礼物）	0	DLC2.6纷愿绮梦系统相关文本
achieve_des02	在任意1局【纷愿绮梦】中，累计获得%d个棋子	0	DLC2.6纷愿绮梦系统相关文本
achieve_des03	在任意1局【纷愿绮梦】中，累计消耗%d个棋子	0	DLC2.6纷愿绮梦系统相关文本
achieve_des04	累计获得%d个4星棋子	0	DLC2.6纷愿绮梦系统相关文本
achieve_des05	累计获得%d个4星礼物	0	DLC2.6纷愿绮梦系统相关文本
achieve_des06	累计击败%d个敌人	0	DLC2.6纷愿绮梦系统相关文本
achieve_des07	累计%d次将漫溯等级提升至4级	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08	使用【心灵城堡】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_2	使用【专属舞台】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_3	使用【电玩城】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_4	使用【藏书阁】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_5	使用【宝藏海湾】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_6	使用【甜蜜小屋】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_7	使用【悠风闲居】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_8	使用【冰雪迷宫】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_9	使用【纳福小筑】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_10	使用【天才造物】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_11	使用【魔术剧场】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_12	使用【幽影古堡】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_13	使用【秘仪力量】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des08_14	使用【缤纷海洋】流派累计获得%d漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
achieve_des09	完成%d次任意纷彩世界关卡	0	DLC2.6纷愿绮梦系统相关文本
achieve_des10	参与%d次永恒绮梦关卡	0	DLC2.6纷愿绮梦系统相关文本
achieve_des11	在任意纷彩世界关卡中，累计获得%d积分	0	DLC2.6纷愿绮梦系统相关文本
achieve_des12	在永恒绮梦关卡中，最高积分达到%d	0	DLC2.6纷愿绮梦系统相关文本
achieve_des13	累计执行过%d次4星棋子的选棋	0	DLC2.6纷愿绮梦系统相关文本
achieve_des14	累计获得过%d个棋子	0	DLC2.6纷愿绮梦系统相关文本
achieve_des15	累计获得%d个礼物	0	DLC2.6纷愿绮梦系统相关文本
achieve_des16	累计完成%d次任意关卡	0	DLC2.6纷愿绮梦系统相关文本
achieve_des17	累计完成%d次任意纷彩世界关卡	0	DLC2.6纷愿绮梦系统相关文本
achieve_des18	累计完成%d次永恒绮梦关卡	0	DLC2.6纷愿绮梦系统相关文本
achieve_des19	在3个纷彩关卡中，累计最高积分达到%d	0	DLC2.6纷愿绮梦系统相关文本
achieve_des20	累计提升%d次漫溯等级	0	DLC2.6纷愿绮梦系统相关文本
			
			
build_name01	心灵城堡	0	DLC2.6纷愿绮梦系统相关文本
build_name02	专属舞台	0	DLC2.6纷愿绮梦系统相关文本
build_name03	电玩城	0	DLC2.6纷愿绮梦系统相关文本
build_name04	藏书阁	0	DLC2.6纷愿绮梦系统相关文本
build_name05	宝藏海湾	0	DLC2.6纷愿绮梦系统相关文本
build_name06	甜蜜小屋	0	DLC2.6纷愿绮梦系统相关文本
build_name07	悠风闲居	0	DLC2.6纷愿绮梦系统相关文本
build_name08	冰雪迷宫	0	DLC2.6纷愿绮梦系统相关文本
build_name09	纳福小筑	0	DLC2.6纷愿绮梦系统相关文本
build_name10	天才造物	0	DLC3.2纷愿绮梦
build_name11	魔术剧场	0	DLC3.2纷愿绮梦
build_name12	幽影古堡	0	DLC3.2纷愿绮梦
build_name13	秘仪力量	0	DLC3.2纷愿绮梦
build_name14	缤纷海洋	0	DLC3.2纷愿绮梦
			
build_des01	漫溯能量获取稳定的流派，能与其他流派形成良好的配合	0	DLC3.2纷愿绮梦
build_des02	擅长持续培养特定棋子的流派	0	DLC3.2纷愿绮梦
build_des03	使用游戏币驱动娱乐设施的流派	0	DLC3.2纷愿绮梦
build_des04	使用笔墨不断修复古籍获得漫溯能量的流派	0	DLC3.2纷愿绮梦
build_des05	寻找宝藏，开启宝箱获取漫溯能量的流派	0	DLC3.2纷愿绮梦
build_des06	收集材料制作各类甜品获得漫溯能量的流派	0	DLC3.2纷愿绮梦
build_des07	千方百计准时下班，或者请假出去玩放松心情从而获取漫溯能量的流派	0	DLC3.2纷愿绮梦
build_des08	培养枪械获取漫溯能量的流派，部分棋子即使不出现在场上也能获取漫溯能量	0	DLC3.2纷愿绮梦
build_des09	培养占卜道具，不断进化获取漫溯能量的流派	0	DLC3.2纷愿绮梦
build_des10	擅长运用能量为机械充能，并不断技术革新的流派	0	DLC3.2纷愿绮梦
build_des11	擅长使用魔术变化出各种道具的流派	0	DLC3.2纷愿绮梦
build_des12	擅长给对方施加迷惑效果，造成伤害的流派	0	DLC3.2纷愿绮梦
build_des13	擅长在风险和收益剧烈波动之间获取漫溯能量的流派	0	DLC3.2纷愿绮梦
build_des14	通过消除其他流派的棋子获得增益，然后逐渐失去增益的流派	0	DLC3.2纷愿绮梦
			
star_mes01	未损失生命	0	DLC2.6纷愿绮梦系统相关文本
star_mes02	完成战斗时生命大于{1}	0	DLC2.6纷愿绮梦系统相关文本
star_mes03	漫溯等级提升至{1}	0	DLC2.6纷愿绮梦系统相关文本
star_mes04	完成战斗时漫溯能量大于{1}	0	DLC2.6纷愿绮梦系统相关文本
star_mes05	1局内，{1}个流派的棋子累计获得{2}漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
star_mes06	累计使用{1}流派获取{2}漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
star_mes07	累计通过礼物生成{1}漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
star_mes08	累计获得1个1回合生成{1}漫溯能量的棋子	0	DLC2.6纷愿绮梦系统相关文本
star_mes09	累计获得{1}个1回合生成{2}漫溯能量的棋子	0	DLC2.6纷愿绮梦系统相关文本
star_mes10	累计获取{1}个{2}星棋子	0	DLC2.6纷愿绮梦系统相关文本
star_mes11	累计获取{1}个{2}星礼物	0	DLC2.6纷愿绮梦系统相关文本
star_mes12	完成战斗时列表中棋子数不超过{1}	0	DLC2.6纷愿绮梦系统相关文本
star_mes13	累计消除{1}个{2}	0	DLC2.6纷愿绮梦系统相关文本
star_mes14	累计进阶{1}个{2}	0	DLC2.6纷愿绮梦系统相关文本
			
tag0	功能饮料	0	DLC2.6纷愿绮梦系统相关文本
tag1	装束	0	DLC2.6纷愿绮梦系统相关文本
tag2	音符	0	DLC2.6纷愿绮梦系统相关文本
tag3	游乐	0	DLC2.6纷愿绮梦系统相关文本
tag4	宝箱	0	DLC2.6纷愿绮梦系统相关文本
tag5	探宝道具	0	DLC2.6纷愿绮梦系统相关文本
tag6	宝藏	0	DLC2.6纷愿绮梦系统相关文本
tag7	电器	0	DLC2.6纷愿绮梦系统相关文本
tag8	天师	0	DLC2.6纷愿绮梦系统相关文本
			
dreamlevel	漫溯等级	0	DLC2.6纷愿绮梦系统相关文本
			
tips1	列表中礼物数量已达上限	0	DLC3.0纷愿绮梦系统相关文本
tips2	列表中棋子数量已达上限	0	DLC3.0纷愿绮梦系统相关文本
tips3	选棋次数已达上限	0	DLC3.0纷愿绮梦系统相关文本
tips4	跳过选礼	0	DLC3.0纷愿绮梦系统相关文本
tips5	最多选择5种流派	0	DLC3.2纷愿绮梦
tips6	敬请期待	0	DLC3.2纷愿绮梦
tips7	完成{1}难度{2}后少女会加入	0	DLC3.2纷愿绮梦
tips8	当前漫溯能量已超过敌方，是否根据当前背包中的棋子连续进行漫朔直至本阶段结束？	0	DLC3.2纷愿绮梦
tips9	该棋子不可删除	0	DLC3.2纷愿绮梦
tips10	总分榜	0	DLC3.5纷愿绮梦
			
txtactivity1	纷愿绮梦	0	DLC3.2纷愿绮梦
txtactivity2	纷愿绮梦已更新新流派玩法，新增少女陪伴和全新奖励，分析员快来看看吧！	0	DLC3.2纷愿绮梦
txtactivity3	【纷愿绮梦】是专属于分析员的策略绘本玩法。通过选棋组合激发不同流派的联动效果以获得漫溯能量。在少女们的相伴下击败怪物，绘制梦幻的绘本吧！	0	纷愿绮梦常驻
txtactivity4	纷愿绮梦已更新关卡，新增难度3关卡，并在永恒绮梦中加入流派排行榜。更多少女也将加入相伴通关，并新增全新奖励，分析员快来看看吧！	0	DLC3.5纷愿绮梦
txtactivity5	新增奖励	0	DLC3.5纷愿绮梦
			
lines_fenni1	有达令在，我就能不断变强！	0	DLC3.2纷愿绮梦
lines_fenni2	一起前进吧！	0	DLC3.2纷愿绮梦
lines_fenni3	再接再厉！	0	DLC3.2纷愿绮梦
lines_fenni4	完美，不愧是达令！	0	DLC3.2纷愿绮梦
lines_fenni5	这点小问题可难不倒我们！	0	DLC3.2纷愿绮梦
lines_fenni6	闪闪发光，正适合本小姐！	0	DLC3.2纷愿绮梦
lines_fenni7	别心急，认真思考一下吧。	0	DLC3.2纷愿绮梦
lines_futiya1	嗯嗯，成功率增加了！	0	DLC3.2纷愿绮梦
lines_futiya2	通往胜利的道路，畅通无阻！	0	DLC3.2纷愿绮梦
lines_futiya3	胜利的方程式，芙提雅老师已经想出来了！	0	DLC3.2纷愿绮梦
lines_futiya4	对分析员来说，就是小菜一碟吧，嘿嘿~	0	DLC3.2纷愿绮梦
lines_futiya5	只是一些小误差，没问题的。	0	DLC3.2纷愿绮梦
lines_futiya6	尤里卡！	0	DLC3.2纷愿绮梦
lines_futiya7	适当的休息，也是很有必要的。	0	DLC3.2纷愿绮梦
lines_taisi1	这就是努力之后的奖励吧？	0	DLC3.2纷愿绮梦
lines_taisi2	一起准备下一场演出吧！	0	DLC3.2纷愿绮梦
lines_taisi3	魔术的奇迹，可还远远不止如此！	0	DLC3.2纷愿绮梦
lines_taisi4	又从亲爱的这里，学到了不少东西呢~	0	DLC3.2纷愿绮梦
lines_taisi5	下次一定没问题！	0	DLC3.2纷愿绮梦
lines_taisi6	这是接下来要用到的关键道具~	0	DLC3.2纷愿绮梦
lines_taisi7	亲爱的？啾（亲一下），打起精神来吧~	0	DLC3.2纷愿绮梦
lines_keluo1	力量，逐渐汇聚起来了。	0	DLC3.2纷愿绮梦
lines_keluo2	优雅地前进吧~	0	DLC3.2纷愿绮梦
lines_keluo3	只要有你在，我什么都能做到。	0	DLC3.2纷愿绮梦
lines_keluo4	果然，分析员已经算到这一步了吗？	0	DLC3.2纷愿绮梦
lines_keluo5	有些棘手，不过你肯定没问题吧？	0	DLC3.2纷愿绮梦
lines_keluo6	不错的宝物，得好好利用起来~	0	DLC3.2纷愿绮梦
lines_keluo7	趁现在，让我多盯着你看一会儿吧。	0	DLC3.2纷愿绮梦
lines_maoxier1	升级完成喵。	0	DLC3.2纷愿绮梦
lines_maoxier2	还不能停下喵。	0	DLC3.2纷愿绮梦
lines_maoxier3	继续前进喵。	0	DLC3.2纷愿绮梦
lines_maoxier4	分析员好厉害，奖励摸摸头喵。	0	DLC3.2纷愿绮梦
lines_maoxier5	唔喵，需要调整策略喵。	0	DLC3.2纷愿绮梦
lines_maoxier6	拿到了很有意思的东西喵。	0	DLC3.2纷愿绮梦
lines_maoxier7	分析员，要一起睡午觉喵？	0	DLC3.2纷愿绮梦
lines_seruisi1	继续变强吧！	0	DLC3.2纷愿绮梦
lines_seruisi2	小金鱼出击！	0	DLC3.2纷愿绮梦
lines_seruisi3	冲呀冲呀！	0	DLC3.2纷愿绮梦
lines_seruisi4	与分析员的珍贵回忆，又增加了！	0	DLC3.2纷愿绮梦
lines_seruisi5	没关系的，我相信分析员！	0	DLC3.2纷愿绮梦
lines_seruisi6	哇！这个看起来很不错呢！	0	DLC3.2纷愿绮梦
lines_seruisi7	分析员偶尔也会发呆吗？	0	DLC3.2纷愿绮梦
lines_anka1	升级，变强，最后打倒魔王！	0	DLC3.5纷愿绮梦
lines_anka2	胜利，近在眼前咯。	0	DLC3.5纷愿绮梦
lines_anka3	轻轻松松啦。	0	DLC3.5纷愿绮梦
lines_anka4	亲爱的，我们果然是最佳拍档，对吧？	0	DLC3.5纷愿绮梦
lines_anka5	嗯……要是能读档回去就好了。	0	DLC3.5纷愿绮梦
lines_anka6	传说级的道具，亲爱的可要好好利用。	0	DLC3.5纷愿绮梦
lines_anka7	还好可以随时暂停。	0	DLC3.5纷愿绮梦
lines_yao1	一点一点积累，总会有回报的。	0	DLC3.5纷愿绮梦
lines_yao2	稍微有些干劲了。	0	DLC3.5纷愿绮梦
lines_yao3	一口气全部解决吧。	0	DLC3.5纷愿绮梦
lines_yao4	果然，郎君无论做什么都这么可靠。	0	DLC3.5纷愿绮梦
lines_yao5	小问题，下次一定能成功！	0	DLC3.5纷愿绮梦
lines_yao6	用这个的话，可以省下不少力气吧？	0	DLC3.5纷愿绮梦
lines_yao7	要眯一会吗？我的腿可一直为你留着~	0	DLC3.5纷愿绮梦
lines_chenxing1	如此，万事俱备。	0	DLC3.5纷愿绮梦
lines_chenxing2	正中靶心的一击。	0	DLC3.5纷愿绮梦
lines_chenxing3	如同预期的那样。	0	DLC3.5纷愿绮梦
lines_chenxing4	郎君的谋略，总是这么完美。	0	DLC3.5纷愿绮梦
lines_chenxing5	没关系的，重整旗鼓便好。	0	DLC3.5纷愿绮梦
lines_chenxing6	如虎添翼。	0	DLC3.5纷愿绮梦
lines_chenxing7	能够达成郎君的期待，我很开心。	0	DLC3.5纷愿绮梦
lines_nita1	积蓄更多的力量吧！	0	DLC3.5纷愿绮梦
lines_nita2	势不可挡！	0	DLC3.5纷愿绮梦
lines_nita3	这是属于我和分析员的胜利！	0	DLC3.5纷愿绮梦
lines_nita4	无论何时，我都会为分析员开辟道路！	0	DLC3.5纷愿绮梦
lines_nita5	挫折，是无法阻挡我们的。	0	DLC3.5纷愿绮梦
lines_nita6	哇，这是好东西吧？	0	DLC3.5纷愿绮梦
lines_nita7	这种时候，确实需要好好思考一下。	0	DLC3.5纷愿绮梦
lines_lifu1	充足的准备是胜利的前提。	0	DLC3.5纷愿绮梦
lines_lifu2	我相信你的判断。	0	DLC3.5纷愿绮梦
lines_lifu3	我们又一次成功了。	0	DLC3.5纷愿绮梦
lines_lifu4	一击制敌，理应如此。	0	DLC3.5纷愿绮梦
lines_lifu5	小小的挫折，不算什么。	0	DLC3.5纷愿绮梦
lines_lifu6	似乎是不错的道具，就交给亲爱的使用吧。	0	DLC3.5纷愿绮梦
lines_lifu7	亲爱的，不用担心，我会一直陪在你的身边。	0	DLC3.5纷愿绮梦
lines_bubu1	顺风顺水，财运亨通！	0	DLC3.5纷愿绮梦
lines_bubu2	分析员真厉害！	0	DLC3.5纷愿绮梦
lines_bubu3	有什么问题，就交给卜卜我吧！	0	DLC3.5纷愿绮梦
lines_bubu4	大功告成！	0	DLC3.5纷愿绮梦
lines_bubu5	时来运转，下次肯定能赢！	0	DLC3.5纷愿绮梦
lines_bubu6	直觉告诉我，这一定是制胜法宝！	0	DLC3.5纷愿绮梦
lines_bubu7	劳逸结合，休息好了再前进吧。	0	DLC3.5纷愿绮梦
lines_enya1	继续变强吧~	0	DLC3.5纷愿绮梦
lines_enya2	对我们来说，构不成威胁。	0	DLC3.5纷愿绮梦
lines_enya3	就这样前进吧~	0	DLC3.5纷愿绮梦
lines_enya4	分析员真棒，来抱一下吧~	0	DLC3.5纷愿绮梦
lines_enya5	这点小问题，就交给姐姐我吧。	0	DLC3.5纷愿绮梦
lines_enya6	要如何使用它呢，哥哥大人？	0	DLC3.5纷愿绮梦
lines_enya7	在姐姐的怀里，想睡多久都没关系哦~	0	DLC3.5纷愿绮梦
rolename1	芬妮-基地	0	DLC3.5纷愿绮梦
rolename2	芙提雅-基地	0	DLC3.5纷愿绮梦
rolename3	苔丝-基地	0	DLC3.5纷愿绮梦
rolename4	克罗瑞娜-基地	0	DLC3.5纷愿绮梦
rolename5	猫汐尔-基地	0	DLC3.5纷愿绮梦
rolename6	瑟瑞斯-基地	0	DLC3.5纷愿绮梦
rolename7	安卡希雅-基地	0	DLC3.5纷愿绮梦
rolename8	肴-基地	0	DLC3.5纷愿绮梦
rolename9	辰星-基地	0	DLC3.5纷愿绮梦
rolename10	妮塔-基地	0	DLC3.5纷愿绮梦
rolename11	里芙-基地	0	DLC3.5纷愿绮梦
rolename12	卜卜-基地	0	DLC3.5纷愿绮梦
rolename13	恩雅-基地	0	DLC3.5纷愿绮梦
			
dreamcard_ui1	心选流派获得的能量提升为{1}倍	0	DLC3.5纷愿绮梦
			
technicalterm1	充能：部分棋子可以接受特定棋子充能来触发棋子特殊效果	0	DLC3.5纷愿绮梦
technicalterm2	迷惑：对敌人施加迷惑后，每次前进将根据迷惑的层数扣除敌人的生命	0	DLC3.5纷愿绮梦
